bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Einstein Parent, Inc. | First lien - Undrawn",Einstein Parent,Einstein Parent,First Lien,,,,-207754.20452244405,-56932.64258547746,5743205.17309641,,364.91,,,,,False,,,USD,-208000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"PetVet Care Centers, LLC | First lien - Undrawn",PetVet Care Centers,PetVet Care Centers,First Lien,,,,-418504.86391780793,-29964.54872919866,2963493.8693177477,,1396.67,,,,,False,,,USD,-419000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Atlas AU Bidco Pty Ltd | First lien - Undrawn,Atlas AU Bidco Pty Ltd |,Atlas AU Bidco Pty Ltd |,First Lien,,,,-10987.001200706176,-5992.909745839732,789066.449868898,,183.33,,,,,False,,,USD,-11000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Adelaide Borrower, LLC | First lien - Undrawn 1",Adelaide Borrower,Adelaide Borrower,First Lien,,,,-5992.909745839732,-5992.909745839732,586306.3368013204,,100.0,,,,,False,,,USD,-6000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Adelaide Borrower, LLC | First lien - Undrawn 2",Adelaide Borrower,Adelaide Borrower,First Lien,,,,-9988.182909732886,0.0,1046761.5689400065,,,,,,,False,,,USD,-10000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Matterhorn Finco, Inc., | First lien - Undrawn","Matterhorn Finco, Inc.","Matterhorn Finco, Inc.",First Lien,,,,-9988.182909732886,-9988.182909732886,1982654.307581978,,100.0,,,,,False,,,USD,-10000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Ciklum Inc. | First lien - Undrawn,Ciklum Inc. |,Ciklum Inc. |,First Lien,,,,0.0,-36956.27676601168,2985467.8717191597,,-0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Edmentum Ultimate Holdings, LLC | Subordinated",Edmentum Ultimate Holdings,Edmentum Ultimate Holdings,Subordinated,,,,27800109.492659543,27755162.669565745,27800109.492659543,,100.0,,17.82,,14.0,True,,,USD,27833000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eagle Infrastructure Services, LLC (fka FR Arsenal Holdings II Corp.) | First lien 1",Eagle Infrastructure Services,Eagle Infrastructure Services,First Lien,,,,10615440.796464112,10615440.796464112,10615440.796464112,,100.0,7.5,11.35,,,False,,,USD,10628000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eagle Infrastructure Services, LLC (fka FR Arsenal Holdings II Corp.) | First lien 2",Eagle Infrastructure Services,Eagle Infrastructure Services,First Lien,,,,339598.21893091814,339598.21893091814,339598.21893091814,,100.0,7.5,11.35,,,False,,,USD,340000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Permian Trust | Trust Claim,Permian Trust | Trust Claim,Permian Trust | Trust Claim,,,,,0.0,0.0,246708.1178704023,,,,10.0,,10.0,True,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Permian Trust | First lien,Permian Trust |,Permian Trust |,First Lien,,,,0.0,0.0,3404971.5539279412,,,,11.0,,10.0,True,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"TVG-Edmentum Holdings, LLC | Series C-2 Preferred Units",TVG-Edmentum Holdings,TVG-Edmentum Holdings,Preferred Equity,,,,9035310.26014437,9035310.26014437,,3480.0,100.0,,15.0,,15.0,True,,,USD,9046000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"TVG-Edmentum Holdings, LLC | Class B-1 Common Shares",TVG-Edmentum Holdings,TVG-Edmentum Holdings,Common Equity,,,,4994091.454866444,43160935.98953775,48023183.429995716,24450.0,10.4,,,,,False,,,USD,5000000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"TVG-Edmentum Holdings, LLC | Class B-2 Common Shares",TVG-Edmentum Holdings,TVG-Edmentum Holdings,Common Equity,,,,0.0,24809647.529485516,29671894.969943486,24450.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"Eagle Infrastructure Super HoldCo, LLC | Ordinary shares",Eagle Infrastructure Super HoldCo,Eagle Infrastructure Super HoldCo,Common Equity,,,,10838177.275351156,4098151.4478634032,,72536.0,264.47,,,,,False,,,USD,10851000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Sierra Hamilton Holdings Corporation | Ordinary shares 1,Sierra Hamilton Holdings Corporation |,Sierra Hamilton Holdings Corporation |,Common Equity,,,,1797872.9237519195,11487409.164483793,,25000000.0,15.65,,,,,False,,,USD,1800000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,Sierra Hamilton Holdings Corporation | Ordinary shares 2,Sierra Hamilton Holdings Corporation |,Sierra Hamilton Holdings Corporation |,Common Equity,,,,200762.47648563102,1280485.049027756,,2786000.0,15.68,,,,,False,,,USD,201000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Permian Holdco, L.L.C. | First lien - Drawn",New Permian Holdco,New Permian Holdco,First Lien,,,,29924595.99755973,29924595.99755973,29924595.99755973,,100.0,6.0,9.96,,,False,,,USD,29960000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Permian Holdco, L.L.C. | First lien",New Permian Holdco,New Permian Holdco,First Lien,,,,23308423.638152663,23308423.638152663,23308423.638152663,,100.0,9.0,12.96,,,False,,,USD,23336000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Benevis Holdco, Inc. | First lien",New Benevis Holdco,New Benevis Holdco,First Lien,,,,24874570.71839878,24874570.71839878,24874570.71839878,,100.0,,12.0,,12.0,True,,,USD,24904000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Benevis Holdco, Inc. | Subordinated",New Benevis Holdco,New Benevis Holdco,Subordinated,,,,27660274.93192328,27390593.993360493,27660274.93192328,,100.0,,12.0,,12.0,True,,,USD,27693000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"National HME, Inc. | Second lien",National HME,National HME,Second Lien,,,,0.0,7862697.586541728,8271214.2675498035,,0.0,,8.92,,5.0,True,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,NMFC Senior Loan Program III LLC | Membership interest,NMFC Senior Loan Program III LLC |,NMFC Senior Loan Program III LLC |,LLC Interest,,,,157685441.23253503,159810926.5557262,,,98.67,,,,,False,,,USD,157872000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"NM NL Holdings, L.P. | Membership interest",NM NL Holdings,NM NL Holdings,LLC Interest,,,,113135149.00025344,80079257.66049245,,,141.28,,,,,False,,,USD,113269000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,NMFC Senior Loan Program IV LLC | Membership interest,NMFC Senior Loan Program IV LLC |,NMFC Senior Loan Program IV LLC |,LLC Interest,,,,105407291.8829931,112267175.90539765,,,93.89,,,,,False,,,USD,105532000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Preferred shares 1",UniTek Global Services,UniTek Global Services,Preferred Equity,,,,67629986.48180138,64309914.482606165,,67709918.0,105.16,,20.0,,20.0,True,,,USD,67710000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Preferred shares 2",UniTek Global Services,UniTek Global Services,Preferred Equity,,,,13259312.812670408,29283354.654754877,,80994293.0,45.28,,,,,False,,,USD,13275000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Preferred shares 3",UniTek Global Services,UniTek Global Services,Preferred Equity,,,,0.0,26914157.668566238,,29326545.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Preferred shares 4",UniTek Global Services,UniTek Global Services,Preferred Equity,,,,0.0,7438199.812878081,,141354439.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Ordinary shares 1",UniTek Global Services,UniTek Global Services,Common Equity,,,,0.0,1922725.2101235806,,2096477.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"UniTek Global Services, Inc. | Ordinary shares 2",UniTek Global Services,UniTek Global Services,Common Equity,,,,0.0,531371.3307977896,,10697948.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Benevis Topco, LLC | Common stock 1",New Benevis Topco,New Benevis Topco,Common Equity,,,,24418110.75942399,27121911.87308868,,325516.0,90.03,,,,,False,,,USD,24447000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Benevis Topco, LLC | Common stock 2",New Benevis Topco,New Benevis Topco,Common Equity,,,,11442462.341389995,12752911.939146949,,152548.0,89.72,,,,,False,,,USD,11456000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Permian Holdco, Inc. | Ordinary shares",New Permian Holdco,New Permian Holdco,Common Equity,,,,10987001.200706175,11141818.035807036,,100.0,98.61,,,,,False,,,USD,11000000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"NM YI, LLC | Membership interest",NM YI,NM YI,LLC Interest,,,,8723678.953360703,6264588.320984467,,,139.25,,,,,False,,,USD,8734000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"NM GP Holdco, LLC | Membership interest",NM GP Holdco,NM GP Holdco,LLC Interest,,,,411513.13588099496,923906.9191502921,,,44.54,,,,,False,,,USD,412000.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,NHME Holdings Corp. | Ordinary shares,NHME Holdings Corp. |,NHME Holdings Corp. |,Common Equity,,,,0.0,3995273.163893155,,640000.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,NHME Holdings Corp. | Warrants,NHME Holdings Corp. |,NHME Holdings Corp. |,Warrant,,,,0.0,998818.2909732887,,160000.0,0.0,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"New Permian Holdco, L.L.C. | First lien - Undrawn",New Permian Holdco,New Permian Holdco,First Lien,,,,0.0,0.0,1932713.3930333136,,,,,,,False,,,USD,0.0
NMFC,0001496099,0001496099-26-000016,10-Q,2026-03-31,2026-05-04,"PPVA Black Elk (Equity) LLC, Subordinated",PPVA Black Elk (Equity) LLC,PPVA Black Elk (Equity) LLC,Subordinated,,,,2751744.3916314105,14482865.219112685,,,19.0,,,,,False,,,USD,2755000.0
