bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"OSP Lakeside Intermediate Holdings 2, LLC | Revolver","OSP Lakeside Intermediate Holdings 2, LLC | Revolver","OSP Lakeside Intermediate Holdings 2, LLC | Revolver",,,,,-47000.0,-10000.0,0.0,,470.0,5.5,9.1,,,False,,,USD,-47000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,PDQ.Com Corporation | First Lien Senior Secured Term Loan,PDQ.Com Corporation |,PDQ.Com Corporation |,First Lien,,,,13049000.0,13162000.0,13221000.0,,98.7,4.5,8.2,,,False,,,USD,13049000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"PowerGEM Buyer, Inc. | First Lien Senior Secured Term Loan",PowerGEM Buyer,PowerGEM Buyer,First Lien,,,,5625000.0,5671000.0,5767000.0,,97.54,4.75,8.4,,,False,,,USD,5625000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"PowerGEM Buyer, Inc. | Revolver","PowerGEM Buyer, Inc. | Revolver","PowerGEM Buyer, Inc. | Revolver",,,,,-12000.0,-7000.0,0.0,,171.43,4.75,8.4,,,False,,,USD,-12000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ProfitOptics, LLC | First Lien Senior Secured Term Loan",ProfitOptics,ProfitOptics,First Lien,,,,1577000.0,1576000.0,1586000.0,,99.43,5.0,8.7,,,False,,,USD,1577000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ProfitOptics, LLC | Revolver","ProfitOptics, LLC | Revolver","ProfitOptics, LLC | Revolver",,,,,-3000.0,-3000.0,0.0,,100.0,5.0,8.7,,,False,,,USD,-3000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ProfitOptics, LLC | Senior Subordinated Term Loan",ProfitOptics,ProfitOptics,Senior Subordinated,,,,78000.0,81000.0,81000.0,,96.3,,8.0,,,False,,,USD,78000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Pro-Vision Solutions Holdings, LLC | First Lien Senior Secured Term Loan",Pro-Vision Solutions Holdings,Pro-Vision Solutions Holdings,First Lien,,,,7640000.0,7591000.0,7670000.0,,99.61,4.25,7.9,,,False,,,USD,7640000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Pro-Vision Solutions Holdings, LLC | Revolver","Pro-Vision Solutions Holdings, LLC | Revolver","Pro-Vision Solutions Holdings, LLC | Revolver",,,,,199000.0,187000.0,208000.0,,95.67,4.25,7.9,,,False,,,USD,199000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"PSP Intermediate 4, LLC | First Lien Senior Secured Term Loan 1",PSP Intermediate 4,PSP Intermediate 4,First Lien,,,,930000.0,855000.0,934000.0,,99.57,4.75,7.0,,,False,,,USD,930000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"PSP Intermediate 4, LLC | First Lien Senior Secured Term Loan 2",PSP Intermediate 4,PSP Intermediate 4,First Lien,,,,1404000.0,1399000.0,1411000.0,,99.5,4.75,8.5,,,False,,,USD,1404000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"RA Outdoors, LLC | First Lien Senior Secured Term Loan",RA Outdoors,RA Outdoors,First Lien,,,,7828000.0,14971000.0,15815000.0,,49.5,6.75,,,10.6,True,,,USD,7828000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"RA Outdoors, LLC | Revolver","RA Outdoors, LLC | Revolver","RA Outdoors, LLC | Revolver",,,,,749000.0,1430000.0,1512000.0,,49.54,6.75,,,10.6,True,,,USD,749000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Saab Purchaser, Inc. | First Lien Senior Secured Term Loan",Saab Purchaser,Saab Purchaser,First Lien,,,,13423000.0,13449000.0,13559000.0,,99.0,4.5,8.2,,,False,,,USD,13423000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Saab Purchaser, Inc. | Revolver","Saab Purchaser, Inc. | Revolver","Saab Purchaser, Inc. | Revolver",,,,,-24000.0,-18000.0,0.0,,133.33,4.5,8.2,,,False,,,USD,-24000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Scout Bidco B.V. | First Lien Senior Secured Term Loan 1,Scout Bidco B.V. |,Scout Bidco B.V. |,First Lien,,,,3525000.0,3381000.0,3653000.0,,96.5,5.75,8.0,,,False,,,USD,3525000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Scout Bidco B.V. | First Lien Senior Secured Term Loan 2,Scout Bidco B.V. |,Scout Bidco B.V. |,First Lien,,,,428000.0,443000.0,443000.0,,96.61,5.75,9.3,,,False,,,USD,428000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Scout Bidco B.V. | Revolver,Scout Bidco B.V. | Revolver,Scout Bidco B.V. | Revolver,,,,,403000.0,445000.0,441000.0,,91.38,5.5,7.8,,,False,,,USD,403000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Sinari Invest | First Lien Senior Secured Term Loan,Sinari Invest |,Sinari Invest |,First Lien,,,,1717000.0,1956000.0,2089000.0,,82.19,6.5,9.1,,,False,,,USD,1717000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Sonicwall US Holdings Inc | First Lien Senior Secured Term Loan 1,Sonicwall US Holdings Inc |,Sonicwall US Holdings Inc |,First Lien,,,,783000.0,631000.0,2044000.0,,38.31,5.0,8.7,,,False,,,USD,783000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Sonicwall US Holdings Inc | First Lien Senior Secured Term Loan 2,Sonicwall US Holdings Inc |,Sonicwall US Holdings Inc |,First Lien,,,,1101000.0,2833000.0,2872000.0,,38.34,5.5,9.2,,,False,,,USD,1101000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Stage 3 Holdco LLC | First Lien Senior Secured Term Loan,Stage 3 Holdco LLC |,Stage 3 Holdco LLC |,First Lien,,,,2886000.0,2886000.0,2941000.0,,98.13,5.5,9.1,,,False,,,USD,2886000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Stage 3 Holdco LLC | Revolver,Stage 3 Holdco LLC | Revolver,Stage 3 Holdco LLC | Revolver,,,,,-7000.0,-7000.0,0.0,,100.0,5.5,9.1,,,False,,,USD,-7000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Syntax Midco 2 Inc. | First Lien Senior Secured Term Loan,Syntax Midco 2 Inc. |,Syntax Midco 2 Inc. |,First Lien,,,,2602000.0,2596000.0,2633000.0,,98.82,4.5,8.1,,,False,,,USD,2602000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Syntax Midco 2 Inc. | Revolver,Syntax Midco 2 Inc. | Revolver,Syntax Midco 2 Inc. | Revolver,,,,,493000.0,489000.0,518000.0,,95.17,4.5,8.1,,,False,,,USD,493000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,White Bidco Limited | First Lien Senior Secured Term Loan,White Bidco Limited |,White Bidco Limited |,First Lien,,,,2257000.0,2235000.0,2275000.0,,99.21,4.5,8.2,,,False,,,USD,2257000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Zelda Luxco S.A.S | First Lien Senior Secured Term Loan,Zelda Luxco S.A.S |,Zelda Luxco S.A.S |,First Lien,,,,1671000.0,1693000.0,1706000.0,,97.95,5.25,7.4,,,False,,,USD,1671000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Featherstone Bidco Limited | First Lien Senior Secured Term Loan 1,Featherstone Bidco Limited |,Featherstone Bidco Limited |,First Lien,,,,1009000.0,1009000.0,1009000.0,,100.0,6.0,9.6,,,False,,,USD,1009000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Featherstone Bidco Limited | First Lien Senior Secured Term Loan 2,Featherstone Bidco Limited |,Featherstone Bidco Limited |,First Lien,,,,1289000.0,1284000.0,1289000.0,,100.0,6.0,9.7,,,False,,,USD,1289000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ASC Communications, LLC | First Lien Senior Secured Term Loan",ASC Communications,ASC Communications,First Lien,,,,4691000.0,4698000.0,4716000.0,,99.47,4.5,8.1,,,False,,,USD,4691000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ASC Communications, LLC | Revolver","ASC Communications, LLC | Revolver","ASC Communications, LLC | Revolver",,,,,-6000.0,-4000.0,0.0,,150.0,4.5,8.1,,,False,,,USD,-6000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Superjet Buyer, LLC | First Lien Senior Secured Term Loan",Superjet Buyer,Superjet Buyer,First Lien,,,,4505000.0,4538000.0,4574000.0,,98.49,5.05,8.7,,,False,,,USD,4505000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Superjet Buyer, LLC | Revolver","Superjet Buyer, LLC | Revolver","Superjet Buyer, LLC | Revolver",,,,,-22000.0,-10000.0,0.0,,220.0,5.05,8.7,,,False,,,USD,-22000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Music Reports, Inc. | First Lien Senior Secured Term Loan",Music Reports,Music Reports,First Lien,,,,6812000.0,6917000.0,6923000.0,,98.4,6.0,9.8,,,False,,,USD,6812000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"The Octave Music Group, Inc. | First Lien Senior Secured Term Loan",The Octave Music Group,The Octave Music Group,First Lien,,,,53000.0,59000.0,59000.0,,89.83,4.75,8.5,,,False,,,USD,53000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,BrightSign LLC | First Lien Senior Secured Term Loan,BrightSign LLC |,BrightSign LLC |,First Lien,,,,4922000.0,4983000.0,4996000.0,,98.52,5.25,9.0,,,False,,,USD,4922000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,BrightSign LLC | Revolver,BrightSign LLC | Revolver,BrightSign LLC | Revolver,,,,,-20000.0,-3000.0,0.0,,666.67,5.25,9.0,,,False,,,USD,-20000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,CM Acquisitions Holdings Inc. | First Lien Senior Secured Term Loan,CM Acquisitions Holdings Inc. |,CM Acquisitions Holdings Inc. |,First Lien,,,,6649000.0,6628000.0,6649000.0,,100.0,5.5,9.2,,,False,,,USD,6649000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Footco 40 Limited | First Lien Senior Secured Term Loan 1,Footco 40 Limited |,Footco 40 Limited |,First Lien,,,,232000.0,223000.0,241000.0,,96.27,6.0,8.5,,,False,,,USD,232000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Footco 40 Limited | First Lien Senior Secured Term Loan 2,Footco 40 Limited |,Footco 40 Limited |,First Lien,,,,1634000.0,1649000.0,1695000.0,,96.4,6.0,9.7,,,False,,,USD,1634000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"London Buyer, LLC | First Lien Senior Secured Term Loan",London Buyer,London Buyer,First Lien,,,,11360000.0,11360000.0,11488000.0,,98.89,5.0,8.7,,,False,,,USD,11360000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"London Buyer, LLC | Revolver","London Buyer, LLC | Revolver","London Buyer, LLC | Revolver",,,,,-22000.0,-22000.0,0.0,,100.0,5.0,8.7,,,False,,,USD,-22000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Murphy Midco Limited | First Lien Senior Secured Term Loan,Murphy Midco Limited |,Murphy Midco Limited |,First Lien,,,,1450000.0,1728000.0,1739000.0,,83.38,6.25,10.3,,,False,,,USD,1450000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Rock Labor LLC | First Lien Senior Secured Term Loan,Rock Labor LLC |,Rock Labor LLC |,First Lien,,,,6438000.0,6319000.0,6438000.0,,100.0,5.5,9.2,,,False,,,USD,6438000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Rock Labor LLC | Revolver,Rock Labor LLC | Revolver,Rock Labor LLC | Revolver,,,,,0.0,-18000.0,0.0,,-0.0,5.5,9.2,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Screenvision, LLC | First Lien Senior Secured Term Loan",Screenvision,Screenvision,First Lien,,,,5079000.0,5076000.0,5158000.0,,98.47,5.0,8.7,,,False,,,USD,5079000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Screenvision, LLC | Revolver","Screenvision, LLC | Revolver","Screenvision, LLC | Revolver",,,,,-9000.0,-9000.0,0.0,,100.0,5.0,8.7,,,False,,,USD,-9000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Screenvision, LLC | Second Lien Senior Secured Term Loan",Screenvision,Screenvision,Second Lien,,,,32502000.0,32432000.0,33528000.0,,96.94,8.5,12.2,,,False,,,USD,32502000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Solo Buyer, L.P. | First Lien Senior Secured Term Loan",Solo Buyer,Solo Buyer,First Lien,,,,14601000.0,14879000.0,15099000.0,,96.7,6.25,9.9,,,False,,,USD,14601000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Solo Buyer, L.P. | Revolver","Solo Buyer, L.P. | Revolver","Solo Buyer, L.P. | Revolver",,,,,765000.0,810000.0,831000.0,,92.06,6.25,9.9,,,False,,,USD,765000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Vital Buyer, LLC | First Lien Senior Secured Term Loan",Vital Buyer,Vital Buyer,First Lien,,,,13124000.0,13103000.0,13201000.0,,99.42,4.5,8.2,,,False,,,USD,13124000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Arch Global Precision LLC | First Lien Senior Secured Term Loan,Arch Global Precision LLC |,Arch Global Precision LLC |,First Lien,,,,8264000.0,8848000.0,8848000.0,,93.4,4.75,8.6,,,False,,,USD,8264000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Accelevation LLC | First Lien Senior Secured Term Loan,Accelevation LLC |,Accelevation LLC |,First Lien,,,,6065000.0,6073000.0,6165000.0,,98.38,5.0,8.6,,,False,,,USD,6065000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Accelevation LLC | Revolver,Accelevation LLC | Revolver,Accelevation LLC | Revolver,,,,,-15000.0,-10000.0,0.0,,150.0,5.0,8.6,,,False,,,USD,-15000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Acclime Holdings HK Limited | Subordinated Term Loan,Acclime Holdings HK Limited |,Acclime Holdings HK Limited |,Subordinated,,,,269000.0,265000.0,269000.0,,100.0,,15.0,,,False,,,USD,269000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Acogroup | First Lien Senior Secured Term Loan,Acogroup |,Acogroup |,First Lien,,,,1566000.0,8051000.0,8468000.0,,18.49,2.9,,,6.4,True,,,USD,1566000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Adhefin International | First Lien Senior Secured Term Loan,Adhefin International |,Adhefin International |,First Lien,,,,2280000.0,2194000.0,2313000.0,,98.57,4.98,7.3,,,False,,,USD,2280000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,AlliA Insurance Brokers NV | First Lien Senior Secured Term Loan,AlliA Insurance Brokers NV |,AlliA Insurance Brokers NV |,First Lien,,,,5229000.0,4949000.0,5364000.0,,97.48,6.25,8.5,,,False,,,USD,5229000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Apex Bidco Limited | First Lien Senior Secured Term Loan,Apex Bidco Limited |,Apex Bidco Limited |,First Lien,,,,3381000.0,3240000.0,3392000.0,,99.68,6.75,10.6,,,False,,,USD,3381000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Apex Bidco Limited | Subordinated Senior Unsecured Term Loan,Apex Bidco Limited |,Apex Bidco Limited |,Subordinated,,,,406000.0,399000.0,407000.0,,99.75,,,,9.0,True,,,USD,406000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ARC Interco Purchaser, LLC | First Lien Senior Secured Term Loan 1",ARC Interco Purchaser,ARC Interco Purchaser,First Lien,,,,4691000.0,4700000.0,4763000.0,,98.49,5.0,8.7,,,False,,,USD,4691000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ARC Interco Purchaser, LLC | First Lien Senior Secured Term Loan 2",ARC Interco Purchaser,ARC Interco Purchaser,First Lien,,,,608000.0,607000.0,616000.0,,98.7,5.25,8.9,,,False,,,USD,608000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"ARC Interco Purchaser, LLC | Revolver","ARC Interco Purchaser, LLC | Revolver","ARC Interco Purchaser, LLC | Revolver",,,,,-16000.0,-13000.0,0.0,,123.08,5.0,8.7,,,False,,,USD,-16000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Artemis Bidco Limited | First Lien Senior Secured Term Loan,Artemis Bidco Limited |,Artemis Bidco Limited |,First Lien,,,,623000.0,593000.0,638000.0,,97.65,5.25,7.5,,,False,,,USD,623000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Auxi International | First Lien Senior Secured Term Loan 1,Auxi International |,Auxi International |,First Lien,,,,1559000.0,1549000.0,1601000.0,,97.38,6.0,8.3,,,False,,,USD,1559000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Auxi International | First Lien Senior Secured Term Loan 2,Auxi International |,Auxi International |,First Lien,,,,866000.0,916000.0,889000.0,,97.41,6.0,9.7,,,False,,,USD,866000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"AWP Group Holdings, Inc. | First Lien Senior Secured Term Loan",AWP Group Holdings,AWP Group Holdings,First Lien,,,,8464000.0,8466000.0,8528000.0,,99.25,5.25,5.6,,3.3,True,,,USD,8464000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"AWP Group Holdings, Inc. | Revolver","AWP Group Holdings, Inc. | Revolver","AWP Group Holdings, Inc. | Revolver",,,,,384000.0,384000.0,395000.0,,97.22,5.25,5.6,,3.3,True,,,USD,384000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Azalea Buyer, Inc. | First Lien Senior Secured Term Loan",Azalea Buyer,Azalea Buyer,First Lien,,,,4713000.0,4690000.0,4713000.0,,100.0,5.25,9.0,,,False,,,USD,4713000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Azalea Buyer, Inc. | Revolver","Azalea Buyer, Inc. | Revolver","Azalea Buyer, Inc. | Revolver",,,,,0.0,-2000.0,0.0,,-0.0,5.25,9.0,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Azalea Buyer, Inc. | Subordinated Term Loan",Azalea Buyer,Azalea Buyer,Subordinated,,,,2165000.0,2156000.0,2165000.0,,100.0,,,,12.0,True,,,USD,2165000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Basin Innovation Group, LLC | First Lien Senior Secured Term Loan",Basin Innovation Group,Basin Innovation Group,First Lien,,,,7952000.0,7932000.0,8025000.0,,99.09,4.75,8.4,,,False,,,USD,7952000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Basin Innovation Group, LLC | Revolver","Basin Innovation Group, LLC | Revolver","Basin Innovation Group, LLC | Revolver",,,,,-17000.0,-21000.0,0.0,,80.95,4.75,8.4,,,False,,,USD,-17000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"BNI Global, LLC | First Lien Senior Secured Term Loan",BNI Global,BNI Global,First Lien,,,,10267000.0,9676000.0,10267000.0,,100.0,5.5,7.7,,,False,,,USD,10267000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Bounteous, Inc. | First Lien Senior Secured Term Loan",Bounteous,Bounteous,First Lien,,,,4029000.0,4027000.0,4043000.0,,99.65,4.75,8.5,,,False,,,USD,4029000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,British Engineering Services Holdco Limited | First Lien Senior Secured Term Loan,British Engineering Services Holdco Limited |,British Engineering Services Holdco Limited |,First Lien,,,,14785000.0,16529000.0,16464000.0,,89.8,2.8,6.7,,5.0,True,,,USD,14785000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Broadway Buyer, LLC | First Lien Senior Secured Term Loan",Broadway Buyer,Broadway Buyer,First Lien,,,,2132000.0,2128000.0,2163000.0,,98.57,4.25,8.0,,,False,,,USD,2132000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Broadway Buyer, LLC | Revolver","Broadway Buyer, LLC | Revolver","Broadway Buyer, LLC | Revolver",,,,,108000.0,107000.0,116000.0,,93.1,4.25,8.0,,,False,,,USD,108000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Caldwell & Gregory LLC | First Lien Senior Secured Term Loan,Caldwell & Gregory LLC |,Caldwell & Gregory LLC |,First Lien,,,,14691000.0,14527000.0,14691000.0,,100.0,4.75,8.5,,,False,,,USD,14691000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Caldwell & Gregory LLC | Revolver,Caldwell & Gregory LLC | Revolver,Caldwell & Gregory LLC | Revolver,,,,,0.0,-27000.0,0.0,,-0.0,4.75,8.5,,,False,,,USD,0.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CGI Parent, LLC | First Lien Senior Secured Term Loan",CGI Parent,CGI Parent,First Lien,,,,13382000.0,13321000.0,13443000.0,,99.55,4.5,8.2,,,False,,,USD,13382000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CGI Parent, LLC | Revolver","CGI Parent, LLC | Revolver","CGI Parent, LLC | Revolver",,,,,-7000.0,-9000.0,0.0,,77.78,4.5,8.2,,,False,,,USD,-7000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Cherry Bekaert Advisory LLC | First Lien Senior Secured Term Loan,Cherry Bekaert Advisory LLC |,Cherry Bekaert Advisory LLC |,First Lien,,,,9175000.0,9172000.0,9335000.0,,98.29,5.0,8.6,,,False,,,USD,9175000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Cherry Bekaert Advisory LLC | Revolver,Cherry Bekaert Advisory LLC | Revolver,Cherry Bekaert Advisory LLC | Revolver,,,,,966000.0,969000.0,980000.0,,98.57,5.0,8.6,,,False,,,USD,966000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,CloudOne Digital Corp. | First Lien Senior Secured Term Loan,CloudOne Digital Corp. |,CloudOne Digital Corp. |,First Lien,,,,12125000.0,12097000.0,12231000.0,,99.13,4.75,8.4,,,False,,,USD,12125000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,CloudOne Digital Corp. | Revolver,CloudOne Digital Corp. | Revolver,CloudOne Digital Corp. | Revolver,,,,,-24000.0,-29000.0,0.0,,82.76,4.75,8.4,,,False,,,USD,-24000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"CMT Opco Holding, LLC (Concept Machine) | First Lien Senior Secured Term Loan",CMT Opco Holding,CMT Opco Holding,First Lien,,,,4149000.0,4711000.0,4721000.0,,87.88,5.0,8.8,,1.0,True,,,USD,4149000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Comply365, LLC | First Lien Senior Secured Term Loan",Comply365,Comply365,First Lien,,,,10721000.0,10661000.0,10756000.0,,99.67,5.25,9.0,,,False,,,USD,10721000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,"Comply365, LLC | Revolver","Comply365, LLC | Revolver","Comply365, LLC | Revolver",,,,,290000.0,283000.0,293000.0,,98.98,5.25,9.0,,,False,,,USD,290000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Coyo Uprising GmbH | First Lien Senior Secured Term Loan,Coyo Uprising GmbH |,Coyo Uprising GmbH |,First Lien,,,,5332000.0,5463000.0,5477000.0,,97.35,6.5,9.0,,0.3,True,,,USD,5332000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,DISA Holdings Corp. | First Lien Senior Secured Term Loan,DISA Holdings Corp. |,DISA Holdings Corp. |,First Lien,,,,6776000.0,6756000.0,6844000.0,,99.01,5.0,8.7,,,False,,,USD,6776000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,DISA Holdings Corp. | Revolver,DISA Holdings Corp. | Revolver,DISA Holdings Corp. | Revolver,,,,,-4000.0,-6000.0,0.0,,66.67,5.0,8.7,,,False,,,USD,-4000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Dunlipharder B.V. | First Lien Senior Secured Term Loan,Dunlipharder B.V. |,Dunlipharder B.V. |,First Lien,,,,1000000.0,994000.0,1000000.0,,100.0,5.25,8.9,,,False,,,USD,1000000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,EFC International | Senior Unsecured Term Loan,EFC International | Senior Unsecured Term Loan,EFC International | Senior Unsecured Term Loan,,,,,828000.0,822000.0,837000.0,,98.92,,11.0,,2.5,True,,,USD,828000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Electric Equipment & Engineering Co. | First Lien Senior Secured Term Loan,Electric Equipment & Engineering Co. |,Electric Equipment & Engineering Co. |,First Lien,,,,722000.0,723000.0,735000.0,,98.23,,10.5,,3.0,True,,,USD,722000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Events Software BidCo Pty Ltd | First Lien Senior Secured Term Loan,Events Software BidCo Pty Ltd |,Events Software BidCo Pty Ltd |,First Lien,,,,1585000.0,1837000.0,1723000.0,,91.99,6.5,10.6,,,False,,,USD,1585000.0
BBDC,0001379785,0001379785-26-000030,10-Q,2026-06-30,2026-08-05,Expert Institute Group Inc. | First Lien Senior Secured Term Loan,Expert Institute Group Inc. |,Expert Institute Group Inc. |,First Lien,,,,1087000.0,1064000.0,1087000.0,,100.0,4.25,8.0,,,False,,,USD,1087000.0
