bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P., First lien senior secured loan 2","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.",First Lien,,,,400000.0,400000.0,400000.0,,100.0,5.5,9.27,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P., First lien senior secured loan 3","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.",First Lien,,,,4100000.0,4100000.0,4100000.0,,100.0,4.75,8.52,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P., Class A units","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.","Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P.",Common Equity,,,,9800000.0,3800000.0,,37020.0,257.89,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured revolving loan","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,12600000.0,12800000.0,12800000.0,,98.44,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured loan 1","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,200000.0,200000.0,200000.0,,100.0,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured loan 2","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,200000.0,200000.0,200000.0,,100.0,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured loan 3","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,1700000.0,1700000.0,1700000.0,,100.0,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured loan 4","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,5500000.0,5600000.0,5600000.0,,98.21,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, First lien senior secured loan 5","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",First Lien,,,,11000000.0,11200000.0,11200000.0,,98.21,8.0,11.67,,4.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, Preferred units","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",Preferred Equity,,,,600000.0,500000.0,,544260.0,120.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, Class A units","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",Common Equity,,,,6600000.0,8500000.0,,8493698.0,77.65,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"The Arcticom Group, LLC and AMCP Mechanical Holdings, LP, Class C units","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP","The Arcticom Group, LLC and AMCP Mechanical Holdings, LP",Common Equity,,,,0.0,0.0,,333510.0,,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TopGolf International, LLC and TopGolf Topco, LLC, First lien senior secured loan","TopGolf International, LLC and TopGolf Topco, LLC","TopGolf International, LLC and TopGolf Topco, LLC",First Lien,,,,57100000.0,57700000.0,57700000.0,,98.96,4.5,8.16,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TopGolf International, LLC and TopGolf Topco, LLC, Common units","TopGolf International, LLC and TopGolf Topco, LLC","TopGolf International, LLC and TopGolf Topco, LLC",Common Equity,,,,17100000.0,18400000.0,,184355.0,92.93,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC, First lien senior secured revolving loan","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC",First Lien,,,,200000.0,200000.0,200000.0,,100.0,6.0,9.67,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC, First lien senior secured loan","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC",First Lien,,,,34400000.0,34400000.0,34400000.0,,100.0,6.0,9.67,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC, Class A convertible preferred units","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC","Triple JJJ Lube, Corp. and TCC Buyer Holdco, LLC",Preferred Equity,,,,32100000.0,32100000.0,,32086.0,100.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Triwizard Holdings, Inc. and Triwizard Parent, LP, First lien senior secured revolving loan","Triwizard Holdings, Inc. and Triwizard Parent, LP","Triwizard Holdings, Inc. and Triwizard Parent, LP",First Lien,,,,4000000.0,4000000.0,4000000.0,,100.0,5.0,8.66,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Triwizard Holdings, Inc. and Triwizard Parent, LP, Class A-2 common units","Triwizard Holdings, Inc. and Triwizard Parent, LP","Triwizard Holdings, Inc. and Triwizard Parent, LP",Common Equity,,,,5400000.0,3000000.0,,30000.0,180.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TSWT Acquisition, Inc. and TSWT Holdings, LLC, First lien senior secured revolving loan","TSWT Acquisition, Inc. and TSWT Holdings, LLC","TSWT Acquisition, Inc. and TSWT Holdings, LLC",First Lien,,,,700000.0,700000.0,700000.0,,100.0,5.0,8.68,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TSWT Acquisition, Inc. and TSWT Holdings, LLC, First lien senior secured loan","TSWT Acquisition, Inc. and TSWT Holdings, LLC","TSWT Acquisition, Inc. and TSWT Holdings, LLC",First Lien,,,,16100000.0,16200000.0,16200000.0,,99.38,5.0,8.67,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"TSWT Acquisition, Inc. and TSWT Holdings, LLC, Class A units","TSWT Acquisition, Inc. and TSWT Holdings, LLC","TSWT Acquisition, Inc. and TSWT Holdings, LLC",Common Equity,,,,1000000.0,900000.0,,42.0,111.11,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC, First lien senior secured revolving loan","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC",First Lien,,,,1100000.0,1200000.0,1200000.0,,91.67,6.0,9.7,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC, First lien senior secured loan 1","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC",First Lien,,,,14000000.0,15400000.0,15400000.0,,90.91,6.0,9.7,,5.5,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC, First lien senior secured loan 2","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC",First Lien,,,,2700000.0,3000000.0,3000000.0,,90.0,6.0,9.7,,4.14,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC, Class B common units","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC","Vertex Service Partners, LLC and Vertex Service Partners Holdings, LLC",Common Equity,,,,200000.0,200000.0,,212.0,100.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Vista Higher Learning, LLC, First lien senior secured loan","Vista Higher Learning, LLC","Vista Higher Learning, LLC",First Lien,,,,32200000.0,32900000.0,32900000.0,,97.87,4.75,8.42,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"YE Brands Holdings, LLC, First lien senior secured loan 1","YE Brands Holdings, LLC","YE Brands Holdings, LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"YE Brands Holdings, LLC, First lien senior secured loan 2","YE Brands Holdings, LLC","YE Brands Holdings, LLC",First Lien,,,,7900000.0,7900000.0,7900000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"YE Brands Holdings, LLC, First lien senior secured loan 3","YE Brands Holdings, LLC","YE Brands Holdings, LLC",First Lien,,,,3600000.0,3600000.0,3600000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"YE Brands Holdings, LLC, First lien senior secured loan 4","YE Brands Holdings, LLC","YE Brands Holdings, LLC",First Lien,,,,2800000.0,2800000.0,2800000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC, Membership interest 1","ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC","ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC",LLC Interest,,,,7600000.0,1400000.0,,2771000.0,542.86,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC, Membership interest 2","ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC","ZBS Mechanical Group Co-Invest Fund 2, LLC and ZBS Mechanical Group Co-Invest II Fund 2, LLC",LLC Interest,,,,1500000.0,300000.0,,264161.0,500.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"15484880 Canada Inc. and 15484910 Canada Inc., First lien senior secured loan 1",15484880 Canada Inc. and 15484910 Canada Inc.,15484880 Canada Inc. and 15484910 Canada Inc.,First Lien,,,,33500000.0,32900000.0,33500000.0,,100.0,5.25,7.83,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"15484880 Canada Inc. and 15484910 Canada Inc., First lien senior secured loan 2",15484880 Canada Inc. and 15484910 Canada Inc.,15484880 Canada Inc. and 15484910 Canada Inc.,First Lien,,,,7700000.0,7800000.0,7700000.0,,100.0,5.25,7.44,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"15484880 Canada Inc. and 15484910 Canada Inc., Senior subordinated loan",15484880 Canada Inc. and 15484910 Canada Inc.,15484880 Canada Inc. and 15484910 Canada Inc.,Senior Subordinated,,,,15000000.0,14700000.0,15000000.0,,100.0,,,,14.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"15484880 Canada Inc. and 15484910 Canada Inc., Class A2 shares",15484880 Canada Inc. and 15484910 Canada Inc.,15484880 Canada Inc. and 15484910 Canada Inc.,Common Equity,,,,13800000.0,13800000.0,,19825189.0,100.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AQ Sunshine, Inc., First lien senior secured revolving loan","AQ Sunshine, Inc.","AQ Sunshine, Inc.",First Lien,,,,1900000.0,1900000.0,1900000.0,,100.0,5.0,8.7,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"AQ Sunshine, Inc., First lien senior secured loan","AQ Sunshine, Inc.","AQ Sunshine, Inc.",First Lien,,,,128700000.0,128700000.0,128700000.0,,100.0,5.0,8.7,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Ardonagh Midco 3 Limited, Ardonagh Group Finco Pty Limited, Ardonagh Finco LLC, Ardonagh Finco B.V., and MDCP Co-Investors (Jade I), L.P., Limited partnership interest","Ardonagh Midco 3 Limited, Ardonagh Group Finco Pty Limited, Ardonagh Finco LLC, Ardonagh Finco B.V., and MDCP Co-Investors (Jade I), L.P.","Ardonagh Midco 3 Limited, Ardonagh Group Finco Pty Limited, Ardonagh Finco LLC, Ardonagh Finco B.V., and MDCP Co-Investors (Jade I), L.P.",LP Interest,,,,24300000.0,24100000.0,,17510000.0,100.83,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Bellwether Buyer, L.L.C. and Bellwether Topco V Buyer, Inc., First lien senior secured revolving loan","Bellwether Buyer, L.L.C. and Bellwether Topco V Buyer, Inc.","Bellwether Buyer, L.L.C. and Bellwether Topco V Buyer, Inc.",First Lien,,,,800000.0,800000.0,800000.0,,100.0,4.5,8.18,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Benecon Midco II LLC and Benecon Holdings, LLC, First lien senior secured loan","Benecon Midco II LLC and Benecon Holdings, LLC","Benecon Midco II LLC and Benecon Holdings, LLC",First Lien,,,,20900000.0,20900000.0,20900000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Benecon Midco II LLC and Benecon Holdings, LLC, Class A units","Benecon Midco II LLC and Benecon Holdings, LLC","Benecon Midco II LLC and Benecon Holdings, LLC",Common Equity,,,,36100000.0,27100000.0,,7796550.0,133.21,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Daylight Beta Parent LLC and CFCo, LLC, First lien senior secured loan 1","Daylight Beta Parent LLC and CFCo, LLC","Daylight Beta Parent LLC and CFCo, LLC",First Lien,,,,1200000.0,11600000.0,15000000.0,,8.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Daylight Beta Parent LLC and CFCo, LLC, First lien senior secured loan 2","Daylight Beta Parent LLC and CFCo, LLC","Daylight Beta Parent LLC and CFCo, LLC",First Lien,,,,0.0,500000.0,20800000.0,,0.0,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Daylight Beta Parent LLC and CFCo, LLC, Class B units","Daylight Beta Parent LLC and CFCo, LLC","Daylight Beta Parent LLC and CFCo, LLC",Common Equity,,,,0.0,0.0,,32391330.0,,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Diamond Mezzanine 24 LLC, First lien senior secured revolving loan",Diamond Mezzanine 24 LLC,Diamond Mezzanine 24 LLC,First Lien,,,,1000000.0,1000000.0,1000000.0,,100.0,4.5,8.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Diamond Mezzanine 24 LLC, First lien senior secured loan",Diamond Mezzanine 24 LLC,Diamond Mezzanine 24 LLC,First Lien,,,,20300000.0,20300000.0,20300000.0,,100.0,4.5,8.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP, First lien senior secured revolving loan","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP",First Lien,,,,500000.0,500000.0,500000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP, First lien senior secured loan 1","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP",First Lien,,,,9400000.0,9400000.0,9400000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP, First lien senior secured loan 2","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP",First Lien,,,,8600000.0,8600000.0,8600000.0,,100.0,4.5,8.19,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP, Limited partnership interest","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP","DOXA Insurance Holdings LLC and Rocket Co-Invest, SLP",LP Interest,,,,1800000.0,1300000.0,,1348309.0,138.46,,,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Forza Insurance Holdings, LLC, First lien senior secured loan","Forza Insurance Holdings, LLC","Forza Insurance Holdings, LLC",First Lien,,,,38600000.0,38600000.0,38600000.0,,100.0,5.75,9.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Foundation Risk Partners, Corp., First lien senior secured revolving loan","Foundation Risk Partners, Corp.","Foundation Risk Partners, Corp.",First Lien,,,,5200000.0,5200000.0,5200000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Foundation Risk Partners, Corp., First lien senior secured loan 1","Foundation Risk Partners, Corp.","Foundation Risk Partners, Corp.",First Lien,,,,66500000.0,66500000.0,66500000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Foundation Risk Partners, Corp., First lien senior secured loan 2","Foundation Risk Partners, Corp.","Foundation Risk Partners, Corp.",First Lien,,,,9200000.0,9200000.0,9200000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Foundation Risk Partners, Corp., First lien senior secured loan 3","Foundation Risk Partners, Corp.","Foundation Risk Partners, Corp.",First Lien,,,,16200000.0,16200000.0,16200000.0,,100.0,4.75,8.45,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Galway Borrower LLC, First lien senior secured revolving loan",Galway Borrower LLC,Galway Borrower LLC,First Lien,,,,5500000.0,5600000.0,5600000.0,,98.21,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Galway Borrower LLC, First lien senior secured loan 1",Galway Borrower LLC,Galway Borrower LLC,First Lien,,,,45000000.0,45500000.0,45500000.0,,98.9,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Galway Borrower LLC, First lien senior secured loan 2",Galway Borrower LLC,Galway Borrower LLC,First Lien,,,,1200000.0,1300000.0,1300000.0,,92.31,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc., First lien senior secured loan 1",Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc.,Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc.,First Lien,,,,9800000.0,10100000.0,9800000.0,,100.0,5.0,7.31,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc., First lien senior secured loan 2",Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc.,Gestion ABS Bidco Inc. / ABS Bidco Holdings Inc.,First Lien,,,,500000.0,500000.0,500000.0,,100.0,5.0,7.3,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc. , First lien senior secured loan","Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc.","Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc.",First Lien,,,,9100000.0,9000000.0,9100000.0,,100.0,4.5,8.17,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc. , Series A preferred shares","Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc.","Higginbotham Insurance Agency, Inc., HIG Operations Holdings, Inc., and HIG Intermediate, Inc.",Preferred Equity,,,,1000000.0,1000000.0,,1000.0,100.0,,10.5,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, First lien senior secured loan 1","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",First Lien,,,,22000000.0,22000000.0,22000000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, First lien senior secured loan 2","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",First Lien,,,,100000.0,100000.0,100000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, First lien senior secured loan 3","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",First Lien,,,,19400000.0,19400000.0,19400000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, First lien senior secured loan 4","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",First Lien,,,,4000000.0,4000000.0,4000000.0,,100.0,4.5,8.2,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series A preferred units 1","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Preferred Equity,,,,254000000.0,254000000.0,,172211694.0,100.0,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series A preferred units 2","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Preferred Equity,,,,25300000.0,25300000.0,,20106667.0,100.0,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series A preferred units 3","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Preferred Equity,,,,1700000.0,1700000.0,,1386667.0,100.0,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series A preferred units 4","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Preferred Equity,,,,5300000.0,5300000.0,,4506667.0,100.0,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series A common units","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Common Equity,,,,14700000.0,10100000.0,,5562381.0,145.54,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"High Street Buyer, Inc. and High Street Holdco LLC, Series C common units","High Street Buyer, Inc. and High Street Holdco LLC","High Street Buyer, Inc. and High Street Holdco LLC",Common Equity,,,,26500000.0,4300000.0,,10043368.0,616.28,,,,10.0,True,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Inszone Mid, LLC and INSZ Holdings, LLC, First lien senior secured loan 1","Inszone Mid, LLC and INSZ Holdings, LLC","Inszone Mid, LLC and INSZ Holdings, LLC",First Lien,,,,26600000.0,26600000.0,26600000.0,,100.0,5.25,8.95,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Inszone Mid, LLC and INSZ Holdings, LLC, First lien senior secured loan 2","Inszone Mid, LLC and INSZ Holdings, LLC","Inszone Mid, LLC and INSZ Holdings, LLC",First Lien,,,,63200000.0,63200000.0,63200000.0,,100.0,5.25,8.95,,,False,,,USD,
ARCC,0001287750,0001628280-26-027688,10-Q,2026-03-31,2026-04-28,"Inszone Mid, LLC and INSZ Holdings, LLC, First lien senior secured loan 3","Inszone Mid, LLC and INSZ Holdings, LLC","Inszone Mid, LLC and INSZ Holdings, LLC",First Lien,,,,4800000.0,4900000.0,4900000.0,,97.96,4.5,8.17,,,False,,,USD,
