bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Equity NewCo S.A. (dba Netceed) | Common equity | Non-Affiliated,Equity NewCo S.A. (dba Netceed),Equity NewCo S.A. (dba Netceed),Common Equity,,,,107000.0,158000.0,,24178147.0,67.72,,,,,False,,,USD,107000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Pluralsight, LLC | First lien senior secured loan 1 | Non-Affiliated","Pluralsight, LLC","Pluralsight, LLC",First Lien,,,,20836000.0,23203000.0,23280000.0,,89.5,3.0,,,1.5,True,,,USD,20836000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Pluralsight, LLC | First lien senior secured loan 2 | Non-Affiliated","Pluralsight, LLC","Pluralsight, LLC",First Lien,,,,2274000.0,25749000.0,28428000.0,,8.0,,,,7.5,True,,,USD,2274000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Blue Owl Cross-Strategy Opportunities LLC | Specialty finance equity investment | Affiliated,Blue Owl Cross-Strategy Opportunities LLC,Blue Owl Cross-Strategy Opportunities LLC,Equity,,,,115840000.0,116143000.0,116143000.0,,99.74,,,,,False,,,USD,115840000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Paradigmatic Holdco LLC (dba Pluralsight) | Common stock | Affiliated,Paradigmatic Holdco LLC (dba Pluralsight),Paradigmatic Holdco LLC (dba Pluralsight),Common Equity,,,,,20149000.0,,7619079.0,,,,,,False,,,USD,
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,LSI Financing 1 DAC | Specialty finance equity investment | Affiliated,LSI Financing 1 DAC,LSI Financing 1 DAC,Equity,,,,5196000.0,5299000.0,5261000.0,,98.76,,,,,False,,,USD,5196000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Swipe Acquisition Corporation (dba PLI) | First lien senior secured loan 1 | Affiliated,Swipe Acquisition Corporation (dba PLI),Swipe Acquisition Corporation (dba PLI),First Lien,,,,72529000.0,72363000.0,72529000.0,,100.0,8.0,,,,False,,,USD,72529000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Swipe Acquisition Corporation (dba PLI) | First lien senior secured loan 2 | Affiliated,Swipe Acquisition Corporation (dba PLI),Swipe Acquisition Corporation (dba PLI),First Lien,,,,47828000.0,47654000.0,47828000.0,,100.0,5.0,,,,False,,,USD,47828000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC | Specialty finance debt investment | Affiliated","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC",,,,,69510000.0,69391000.0,69510000.0,,100.0,,,,12.0,True,,,USD,69510000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AAM Series 2.1 Aviation Feeder, LLC | Specialty finance debt investment | Affiliated","AAM Series 2.1 Aviation Feeder, LLC","AAM Series 2.1 Aviation Feeder, LLC",,,,,101744000.0,101593000.0,101744000.0,,100.0,,,,12.0,True,,,USD,101744000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PS Operating Company LLC (fka QC Supply, LLC) | First lien senior secured loan | Non-Affiliated","PS Operating Company LLC (fka QC Supply, LLC)","PS Operating Company LLC (fka QC Supply, LLC)",First Lien,,,,2895000.0,17045000.0,22166000.0,,13.06,6.0,,,,False,,,USD,2895000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Eagle Infrastructure Services, LLC | First lien senior secured loan | Non-Affiliated","Eagle Infrastructure Services, LLC","Eagle Infrastructure Services, LLC",First Lien,,,,87138000.0,86420000.0,87138000.0,,100.0,7.5,,,,False,,,USD,87138000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Notorious Holdings LLC (dba Beauty Industry Group) | First lien senior secured loan | Affiliated,Notorious Holdings LLC (dba Beauty Industry Group),Notorious Holdings LLC (dba Beauty Industry Group),First Lien,,,,21425000.0,21894000.0,22088000.0,,97.0,,,,9.0,True,,,USD,21425000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Notorious Topco, LLC (dba Beauty Industry Group) | First lien senior secured loan | Affiliated","Notorious Topco, LLC (dba Beauty Industry Group)","Notorious Topco, LLC (dba Beauty Industry Group)",First Lien,,,,45030000.0,45427000.0,45600000.0,,98.75,,,,7.25,True,,,USD,45030000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"New PLI Holdings, LLC (dba PLI) | Class A Common Units | Affiliated","New PLI Holdings, LLC (dba PLI)","New PLI Holdings, LLC (dba PLI)",Common Equity,,,,87890000.0,48007000.0,,86745.0,183.08,,,,,False,,,USD,87890000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC | Specialty finance equity investment | Affiliated","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC","AAM Series 1.1 Rail and Domestic Intermodal Feeder, LLC",Equity,,,,39597000.0,32417000.0,31923000.0,,124.04,,,,,False,,,USD,39597000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AAM Series 2.1 Aviation Feeder, LLC | Specialty finance equity investment | Affiliated","AAM Series 2.1 Aviation Feeder, LLC","AAM Series 2.1 Aviation Feeder, LLC",Equity,,,,55378000.0,37066000.0,36050000.0,,149.4,,,,,False,,,USD,55378000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Wingspire Capital Holdings LLC | Specialty finance equity investment | Affiliated,Wingspire Capital Holdings LLC,Wingspire Capital Holdings LLC,Equity,,,,607054000.0,504552000.0,,89576091.0,120.32,,,,,False,,,USD,607054000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,OWL-HP FINANCE LLC | Specialty finance equity investment | Affiliated,OWL-HP FINANCE LLC,OWL-HP FINANCE LLC,Equity,,,,40871000.0,40924000.0,40923000.0,,99.87,,,,,False,,,USD,40871000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"PS Op Holdings LLC (fka QC Supply, LLC) | Class A Common Units | Affiliated","PS Op Holdings LLC (fka QC Supply, LLC)","PS Op Holdings LLC (fka QC Supply, LLC)",Common Equity,,,,0.0,4300000.0,,248271.0,0.0,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Eagle Infrastructure Services, LLC | Common Units | Affiliated","Eagle Infrastructure Services, LLC","Eagle Infrastructure Services, LLC",Common Equity,,,,101676000.0,24058000.0,,576276.0,422.63,,,,,False,,,USD,101676000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Fifth Season Investments LLC | Specialty finance equity investment | Affiliated,Fifth Season Investments LLC,Fifth Season Investments LLC,Equity,,,,302656000.0,264925000.0,,27.0,114.24,,,,,False,,,USD,302656000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Blue Owl Credit SLF LLC | LLC interest | Affiliated,Blue Owl Credit SLF LLC,Blue Owl Credit SLF LLC,LLC Interest,,,,389815000.0,431933000.0,427085000.0,,91.27,,,,,False,,,USD,389815000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Blue Owl Leasing LLC | LLC Interest | Affiliated,Blue Owl Leasing LLC,Blue Owl Leasing LLC,LLC Interest,,,,865000.0,860000.0,860000.0,,100.58,,,,,False,,,USD,865000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,LSI Financing LLC | Specialty finance equity investment | Affiliated,LSI Financing LLC,LSI Financing LLC,Equity,,,,257937000.0,236777000.0,237107000.0,,108.79,,,,,False,,,USD,257937000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Notorious Purchaser II, Inc. (dba Beauty Industry Group) | Class B Common Stock | Affiliated","Notorious Purchaser II, Inc. (dba Beauty Industry Group)","Notorious Purchaser II, Inc. (dba Beauty Industry Group)",Common Equity,,,,40691000.0,41971000.0,,3440.0,96.95,,,,,False,,,USD,40691000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Aerosmith Bidco 1 Limited (dba Audiotonix) | First lien senior secured delayed draw term loan,Aerosmith Bidco 1 Limited (dba Audiotonix),Aerosmith Bidco 1 Limited (dba Audiotonix),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Aerosmith Bidco 1 Limited (dba Audiotonix) | First lien senior secured revolving loan,Aerosmith Bidco 1 Limited (dba Audiotonix),Aerosmith Bidco 1 Limited (dba Audiotonix),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AI Titan Parent, Inc. (dba Prometheus Group) | First lien senior secured delayed draw term loan","AI Titan Parent, Inc. (dba Prometheus Group)","AI Titan Parent, Inc. (dba Prometheus Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"AlphaSense, Inc. | First lien senior secured delayed draw term loan","AlphaSense, Inc.","AlphaSense, Inc.",First Lien,,,,-1000.0,,,,,,,,,False,,,USD,-1000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Arctic US Bidco, Inc. (dba ThermoSafe) | First lien senior secured delayed draw term loan","Arctic US Bidco, Inc. (dba ThermoSafe)","Arctic US Bidco, Inc. (dba ThermoSafe)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Arctic US Bidco, Inc. (dba ThermoSafe) | First lien senior secured multi-currency revolving loan","Arctic US Bidco, Inc. (dba ThermoSafe)","Arctic US Bidco, Inc. (dba ThermoSafe)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Artifact Bidco, Inc. (dba Avetta) | First lien senior secured delayed draw term loan","Artifact Bidco, Inc. (dba Avetta)","Artifact Bidco, Inc. (dba Avetta)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Associations, Inc. | First lien senior secured delayed draw term loan","Associations, Inc.","Associations, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Associations, Inc. | First lien senior secured revolving loan","Associations, Inc.","Associations, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Brightway Holdings, LLC | First lien senior secured delayed draw term loan","Brightway Holdings, LLC","Brightway Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Brightway Holdings, LLC | First lien senior secured revolving loan","Brightway Holdings, LLC","Brightway Holdings, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Caris Life Sciences, Inc. | First lien senior secured delayed draw term loan","Caris Life Sciences, Inc.","Caris Life Sciences, Inc.",First Lien,,,,-37000.0,,,,,,,,,False,,,USD,-37000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CCM Midco, LLC (f/k/a Cresset Capital Management, LLC) | First lien senior secured delayed draw term loan","CCM Midco, LLC (f/k/a Cresset Capital Management, LLC)","CCM Midco, LLC (f/k/a Cresset Capital Management, LLC)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CCM Midco, LLC (f/k/a Cresset Capital Management, LLC) | First lien senior secured revolving loan","CCM Midco, LLC (f/k/a Cresset Capital Management, LLC)","CCM Midco, LLC (f/k/a Cresset Capital Management, LLC)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.) | First lien senior secured delayed draw term loan","CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.)","CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.) | First lien senior secured revolving loan","CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.)","CHA Vision Holdings, Inc. (fka FR Vision Holdings, Inc.)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CivicPlus, LLC | First lien senior secured delayed draw term loan","CivicPlus, LLC","CivicPlus, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Clearwater Analytics Holdings, Inc. | First lien senior secured delayed draw term loan","Clearwater Analytics Holdings, Inc.","Clearwater Analytics Holdings, Inc.",First Lien,,,,-18000.0,,,,,,,,,False,,,USD,-18000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CMG HoldCo, LLC (dba Crete United) | First lien senior secured delayed draw term loan","CMG HoldCo, LLC (dba Crete United)","CMG HoldCo, LLC (dba Crete United)",First Lien,,,,-29000.0,,,,,,,,,False,,,USD,-29000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Commander Buyer, Inc. (dba CenExel) | First lien senior secured delayed draw term loan","Commander Buyer, Inc. (dba CenExel)","Commander Buyer, Inc. (dba CenExel)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant) | First lien senior secured delayed draw term loan 1","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant) | First lien senior secured revolving loan","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant) | First lien senior secured delayed draw term loan 2","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)","CT Technologies Intermediate Holdings, Inc. (& Smart Holdings Corp.) (dba Datavant)",First Lien,,,,-4000.0,,,,,,,,,False,,,USD,-4000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.) | First lien senior secured delayed draw term loan,dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.),dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.) | First lien senior secured revolving loan,dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.),dentalcorp Health Services Ltd. (fka Aryeh Bidco Investment Ltd.),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,DuraServ LLC | First lien senior secured delayed draw term loan,DuraServ LLC,DuraServ LLC,First Lien,,,,-284000.0,,,,,,,,,False,,,USD,-284000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,EOS Finco S.A.R.L (dba Netceed) | First lien senior secured delayed draw term loan,EOS Finco S.A.R.L (dba Netceed),EOS Finco S.A.R.L (dba Netceed),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Eternal Buyer, LLC (dba Wedgewood Weddings) | First lien senior secured delayed draw term loan","Eternal Buyer, LLC (dba Wedgewood Weddings)","Eternal Buyer, LLC (dba Wedgewood Weddings)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"GS Acquisitionco, Inc. (dba insightsoftware) | First lien senior secured delayed draw term loan","GS Acquisitionco, Inc. (dba insightsoftware)","GS Acquisitionco, Inc. (dba insightsoftware)",First Lien,,,,-36000.0,,,,,,,,,False,,,USD,-36000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Hercules Borrower, LLC (dba The Vincit Group) | First lien senior secured delayed draw term loan","Hercules Borrower, LLC (dba The Vincit Group)","Hercules Borrower, LLC (dba The Vincit Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Hercules Borrower, LLC (dba The Vincit Group) | First lien senior secured revolving loan","Hercules Borrower, LLC (dba The Vincit Group)","Hercules Borrower, LLC (dba The Vincit Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Horizon Avionics Buyer, LLC (dba Acron Aviation) | First lien senior secured delayed draw term loan","Horizon Avionics Buyer, LLC (dba Acron Aviation)","Horizon Avionics Buyer, LLC (dba Acron Aviation)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Horizon Avionics Buyer, LLC (dba Acron Aviation) | First lien senior secured revolving loan","Horizon Avionics Buyer, LLC (dba Acron Aviation)","Horizon Avionics Buyer, LLC (dba Acron Aviation)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Indigo Buyer, Inc. (dba Inovar Packaging Group) | First lien senior secured delayed draw term loan 1","Indigo Buyer, Inc. (dba Inovar Packaging Group)","Indigo Buyer, Inc. (dba Inovar Packaging Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Indigo Buyer, Inc. (dba Inovar Packaging Group) | First lien senior secured delayed draw term loan 2","Indigo Buyer, Inc. (dba Inovar Packaging Group)","Indigo Buyer, Inc. (dba Inovar Packaging Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Indigo Buyer, Inc. (dba Inovar Packaging Group) | First lien senior secured revolving loan","Indigo Buyer, Inc. (dba Inovar Packaging Group)","Indigo Buyer, Inc. (dba Inovar Packaging Group)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Integrity Marketing Acquisition, LLC | First lien senior secured delayed draw term loan","Integrity Marketing Acquisition, LLC","Integrity Marketing Acquisition, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Integrity Marketing Acquisition, LLC | First lien senior secured revolving loan","Integrity Marketing Acquisition, LLC","Integrity Marketing Acquisition, LLC",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Jawbreaker Parent, Inc. | First lien senior secured delayed draw term loan","Jawbreaker Parent, Inc.","Jawbreaker Parent, Inc.",First Lien,,,,-80000.0,,,,,,,,,False,,,USD,-80000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,KRIV Acquisition Inc. (dba Riveron) | First lien senior secured delayed draw term loan 1,KRIV Acquisition Inc. (dba Riveron),KRIV Acquisition Inc. (dba Riveron),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,KRIV Acquisition Inc. (dba Riveron) | First lien senior secured delayed draw term loan 2,KRIV Acquisition Inc. (dba Riveron),KRIV Acquisition Inc. (dba Riveron),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,KRIV Acquisition Inc. (dba Riveron) | First lien senior secured revolving loan,KRIV Acquisition Inc. (dba Riveron),KRIV Acquisition Inc. (dba Riveron),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Lakefield Acquisition Corp. (dba Lakefield Veterinary Group) | First lien senior secured delayed draw term loan,Lakefield Acquisition Corp. (dba Lakefield Veterinary Group),Lakefield Acquisition Corp. (dba Lakefield Veterinary Group),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Lakefield Acquisition Corp. (dba Lakefield Veterinary Group) | First lien senior secured revolving loan,Lakefield Acquisition Corp. (dba Lakefield Veterinary Group),Lakefield Acquisition Corp. (dba Lakefield Veterinary Group),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Lightbeam Bidco, Inc. (dba Lazer Spot) | First lien senior secured delayed draw term loan","Lightbeam Bidco, Inc. (dba Lazer Spot)","Lightbeam Bidco, Inc. (dba Lazer Spot)",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Litera Bidco LLC | First lien senior secured delayed draw term loan 1,Litera Bidco LLC,Litera Bidco LLC,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Litera Bidco LLC | First lien senior secured delayed draw term loan 2,Litera Bidco LLC,Litera Bidco LLC,First Lien,,,,-248000.0,,,,,,,,,False,,,USD,-248000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,MAJCO LLC (dba Big Brand Tire & Service) | First lien senior secured delayed draw term loan,MAJCO LLC (dba Big Brand Tire & Service),MAJCO LLC (dba Big Brand Tire & Service),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A. | First lien senior secured EUR delayed draw term loan,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A.,NELIPAK EUROPEAN HOLDINGS COÖPERATIEF U.A.,First Lien,,,,-99000.0,,,,,,,,,False,,,USD,-99000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Nelipak Holding Company | First lien senior secured delayed draw term loan,Nelipak Holding Company,Nelipak Holding Company,First Lien,,,,-18000.0,,,,,,,,,False,,,USD,-18000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Nova Women's Health, Inc. | First lien senior secured delayed draw term loan","Nova Women's Health, Inc.","Nova Women's Health, Inc.",First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,NSCALE SERVICES UK LTD | First lien senior secured delayed draw term loan,NSCALE SERVICES UK LTD,NSCALE SERVICES UK LTD,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Onward Acquireco, Inc. (dba OneStream) | First lien senior secured delayed draw term loan","Onward Acquireco, Inc. (dba OneStream)","Onward Acquireco, Inc. (dba OneStream)",First Lien,,,,-48000.0,,,,,,,,,False,,,USD,-48000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"Packaging Coordinators Midco, Inc. | First lien senior secured delayed draw term loan","Packaging Coordinators Midco, Inc.","Packaging Coordinators Midco, Inc.",First Lien,,,,-54000.0,,,,,,,,,False,,,USD,-54000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,PerkinElmer U.S. LLC | First lien senior secured delayed draw term loan,PerkinElmer U.S. LLC,PerkinElmer U.S. LLC,First Lien,,,,-6000.0,,,,,,,,,False,,,USD,-6000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Plasma Buyer LLC (dba PathGroup) | First lien senior secured delayed draw term loan,Plasma Buyer LLC (dba PathGroup),Plasma Buyer LLC (dba PathGroup),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Plasma Buyer LLC (dba PathGroup) | First lien senior secured revolving loan,Plasma Buyer LLC (dba PathGroup),Plasma Buyer LLC (dba PathGroup),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Premise Health Holding Corp. | First lien senior secured delayed draw term loan,Premise Health Holding Corp.,Premise Health Holding Corp.,First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,"RL Datix Holdings (USA), Inc. | First lien senior secured delayed draw term loan","RL Datix Holdings (USA), Inc.","RL Datix Holdings (USA), Inc.",First Lien,,,,-94000.0,,,,,,,,,False,,,USD,-94000.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Salinger Bidco Inc. (dba Surgical Information Systems) | First lien senior secured delayed draw term loan,Salinger Bidco Inc. (dba Surgical Information Systems),Salinger Bidco Inc. (dba Surgical Information Systems),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
OBDC,0001655888,0001655888-26-000056,10-Q,2026-06-30,2026-08-05,Salinger Bidco Inc. (dba Surgical Information Systems) | First lien senior secured revolving loan,Salinger Bidco Inc. (dba Surgical Information Systems),Salinger Bidco Inc. (dba Surgical Information Systems),First Lien,,,,0.0,,,,,,,,,False,,,USD,0.0
