bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Vermont Information Processing Inc | Software & Services 3,Vermont Information Processing Inc,Vermont Information Processing Inc,,Software & Services,,,2525997.2206495446,2616211.407101314,2616211.407101314,,96.55,4.8,,,,False,,,USD,2800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Version1 Software Ltd | Software & Services 1,Version1 Software Ltd,Version1 Software Ltd,,Software & Services,,,2074926.2883906974,1443426.9832283112,1804283.7290353891,,115.0,4.7,,,0.0,False,,,USD,2300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Version1 Software Ltd | Software & Services 2,Version1 Software Ltd,Version1 Software Ltd,,Software & Services,,,11908272.611633567,11908272.611633567,10555059.814857027,,112.82,4.7,,,0.0,False,,,USD,13200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 1,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,58909863.75300545,60172862.36333022,60533719.109137304,,97.32,5.8,,,,False,,,USD,65300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 2,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,2255354.6612942363,2165140.474842467,2255354.6612942363,,100.0,5.8,,,,False,,,USD,2500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 3,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,7307349.102593326,7487777.475496865,7487777.475496865,,97.59,6.0,,,,False,,,USD,8100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 4,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,11727844.238730028,11908272.611633567,12088700.984537106,,97.01,5.3,,,,False,,,USD,13000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 5,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,3698781.6445225477,3788995.830974317,3788995.830974317,,97.62,5.8,,,,False,,,USD,4100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,VetCor Professional Practices LLC | Health Care Equipment & Services 6,VetCor Professional Practices LLC,VetCor Professional Practices LLC,,Health Care Equipment & Services,,,18133051.47680566,18764550.781968046,18764550.781968046,,96.63,5.3,,,,False,,,USD,20100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Vitu | Software & Services 1,Vitu,Vitu,,Software & Services,,,24808901.2742366,24538258.71488129,24628472.90133306,,100.73,4.5,,,,False,,,USD,27500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Vitu | Software & Services 2,Vitu,Vitu,,Software & Services,,,8209490.96711102,8209490.96711102,8209490.96711102,,100.0,4.5,,,,False,,,USD,9100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Vytalogy Wellness LLC (fka Jarrow Formulas Inc) | Household & Personal Products,Vytalogy Wellness LLC (fka Jarrow Formulas Inc),Vytalogy Wellness LLC (fka Jarrow Formulas Inc),,Household & Personal Products,,,92108684.36725661,90665257.3840283,92108684.36725661,,100.0,6.3,,,,False,,,USD,102100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Waste Services Group Pty Ltd | Commercial & Professional Services 1,Waste Services Group Pty Ltd,Waste Services Group Pty Ltd,,Commercial & Professional Services,,,2345568.8477460057,1894497.9154871586,3518353.2716190084,,66.67,5.0,,,0.0,False,,,USD,2600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Waste Services Group Pty Ltd | Commercial & Professional Services 2,Waste Services Group Pty Ltd,Waste Services Group Pty Ltd,,Commercial & Professional Services,,,4330280.949684934,4330280.949684934,6675849.797430939,,64.86,5.0,,,0.0,False,,,USD,4800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wealth Enhancement Group LLC | Financial Services 1,Wealth Enhancement Group LLC,Wealth Enhancement Group LLC,,Financial Services,,,12900628.662603032,12900628.662603032,12900628.662603032,,100.0,4.3,,,,False,,,USD,14300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wealth Enhancement Group LLC | Financial Services 2,Wealth Enhancement Group LLC,Wealth Enhancement Group LLC,,Financial Services,,,2525997.2206495446,2525997.2206495446,2525997.2206495446,,100.0,4.3,,,,False,,,USD,2800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wealth Enhancement Group LLC | Financial Services 3,Wealth Enhancement Group LLC,Wealth Enhancement Group LLC,,Financial Services,,,6314993.051623861,6314993.051623861,6314993.051623861,,100.0,4.3,,,,False,,,USD,7000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wealth Enhancement Group LLC | Financial Services 4,Wealth Enhancement Group LLC,Wealth Enhancement Group LLC,,Financial Services,,,1894497.9154871586,1894497.9154871586,1894497.9154871586,,100.0,4.5,,,,False,,,USD,2100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wedgewood Weddings | Consumer Services 1,Wedgewood Weddings,Wedgewood Weddings,,Consumer Services,,,6946492.356786247,6856278.170334478,6946492.356786247,,100.0,4.5,,,,False,,,USD,7700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wedgewood Weddings | Consumer Services 2,Wedgewood Weddings,Wedgewood Weddings,,Consumer Services,,,5232422.814202628,5232422.814202628,5232422.814202628,,100.0,4.5,,,,False,,,USD,5800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wedgewood Weddings | Consumer Services 3,Wedgewood Weddings,Wedgewood Weddings,,Consumer Services,,,5232422.814202628,5232422.814202628,5232422.814202628,,100.0,4.5,,,,False,,,USD,5800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,West Star Aviation Inc | Capital Goods 1,West Star Aviation Inc,West Star Aviation Inc,,Capital Goods,,,18042837.29035389,17862408.91745035,17952623.10390212,,100.5,4.5,,,0.0,False,,,USD,20000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,West Star Aviation Inc | Capital Goods 2,West Star Aviation Inc,West Star Aviation Inc,,Capital Goods,,,1082570.2374212334,1082570.2374212334,1082570.2374212334,,100.0,4.5,,,,False,,,USD,1200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,West Star Aviation Inc | Capital Goods 3,West Star Aviation Inc,West Star Aviation Inc,,Capital Goods,,,12359343.543892415,12269129.357440645,12269129.357440645,,100.74,4.5,,,0.0,False,,,USD,13700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,West Star Aviation Inc | Capital Goods 4,West Star Aviation Inc,West Star Aviation Inc,,Capital Goods,,,27695755.240693223,27695755.240693223,27695755.240693223,,100.0,4.5,,,,False,,,USD,30700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,West Star Aviation Inc | Capital Goods 5,West Star Aviation Inc,West Star Aviation Inc,,Capital Goods,,,3788995.830974317,3788995.830974317,3788995.830974317,,100.0,4.5,,,0.0,False,,,USD,4200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wittur Holding GmbH | Capital Goods 1,Wittur Holding GmbH,Wittur Holding GmbH,,Capital Goods,,,59451148.87171607,57286008.3968736,52955727.44718867,,112.27,6.0,,,5.9,True,,,USD,65900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Wittur Holding GmbH | Capital Goods 2,Wittur Holding GmbH,Wittur Holding GmbH,,Capital Goods,,,12088700.984537106,6405207.238075631,10825702.374212334,,111.67,6.0,,,5.9,True,,,USD,13400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Woolpert Inc | Capital Goods 1,Woolpert Inc,Woolpert Inc,,Capital Goods,,,2074926.2883906974,2074926.2883906974,2074926.2883906974,,100.0,4.5,,,,False,,,USD,2300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Woolpert Inc | Capital Goods 2,Woolpert Inc,Woolpert Inc,,Capital Goods,,,14344055.645831343,14253841.459379572,14253841.459379572,,100.63,4.5,,,,False,,,USD,15900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Woolpert Inc | Capital Goods 3,Woolpert Inc,Woolpert Inc,,Capital Goods,,,5051994.441299089,5051994.441299089,5051994.441299089,,100.0,4.5,,,,False,,,USD,5600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Woolpert Inc | Capital Goods 4,Woolpert Inc,Woolpert Inc,,Capital Goods,,,9652917.950339332,9562703.763887562,9562703.763887562,,100.94,4.5,,,,False,,,USD,10700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Worldwise Inc | Household & Personal Products 1,Worldwise Inc,Worldwise Inc,,Household & Personal Products,,,4059638.3903296255,17321123.798739735,18223265.663257428,,22.28,5.0,,,4.0,True,,,USD,4500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Worldwise Inc | Household & Personal Products 2,Worldwise Inc,Worldwise Inc,,Household & Personal Products,,,811927.678065925,721713.4916141556,811927.678065925,,100.0,5.0,,,,False,,,USD,900000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Worldwise Inc | Household & Personal Products 3,Worldwise Inc,Worldwise Inc,,Household & Personal Products,,,721713.4916141556,721713.4916141556,721713.4916141556,,100.0,5.0,,,,False,,,USD,800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Xylem Kendall | Commercial & Professional Services 1,Xylem Kendall,Xylem Kendall,,Commercial & Professional Services,,,15787482.629059654,15877696.815511424,15877696.815511424,,99.43,5.8,,,,False,,,USD,17500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Xylem Kendall | Commercial & Professional Services 2,Xylem Kendall,Xylem Kendall,,Commercial & Professional Services,,,1804283.7290353891,1804283.7290353891,1804283.7290353891,,100.0,5.9,,,,False,,,USD,2000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Xylem Kendall | Commercial & Professional Services 3,Xylem Kendall,Xylem Kendall,,Commercial & Professional Services,,,14253841.459379572,14344055.645831343,14344055.645831343,,99.37,5.8,,,,False,,,USD,15800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Xylem Kendall | Commercial & Professional Services 4,Xylem Kendall,Xylem Kendall,,Commercial & Professional Services,,,631499.3051623862,631499.3051623862,631499.3051623862,,100.0,5.9,,,,False,,,USD,700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zellis Holdings Ltd | Software & Services 1,Zellis Holdings Ltd,Zellis Holdings Ltd,,Software & Services,,,4059638.3903296255,3969424.203877856,3157496.5258119307,,128.57,4.7,,,0.0,False,,,USD,4500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zellis Holdings Ltd | Software & Services 2,Zellis Holdings Ltd,Zellis Holdings Ltd,,Software & Services,,,3157496.5258119307,3247710.7122637,2525997.2206495446,,125.0,4.7,,,0.0,False,,,USD,3500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zendesk Inc | Software & Services 1,Zendesk Inc,Zendesk Inc,,Software & Services,,,65675927.73688816,65675927.73688816,66036784.48269524,,99.45,5.0,,,,False,,,USD,72800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zendesk Inc | Software & Services 2,Zendesk Inc,Zendesk Inc,,Software & Services,,,5412851.187106167,5412851.187106167,5412851.187106167,,100.0,5.0,,,,False,,,USD,6000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zeus Industrial Products Inc | Health Care Equipment & Services 1,Zeus Industrial Products Inc,Zeus Industrial Products Inc,,Health Care Equipment & Services,,,1353212.7967765417,1353212.7967765417,1353212.7967765417,,100.0,5.4,,,,False,,,USD,1500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zeus Industrial Products Inc | Health Care Equipment & Services 2,Zeus Industrial Products Inc,Zeus Industrial Products Inc,,Health Care Equipment & Services,,,77133129.41626288,81282981.99304427,81734052.92530312,,94.37,5.4,,,0.0,False,,,USD,85500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Zeus Industrial Products Inc | Health Care Equipment & Services 3,Zeus Industrial Products Inc,Zeus Industrial Products Inc,,Health Care Equipment & Services,,,8570347.712918097,9021418.645176945,9021418.645176945,,95.0,5.4,,,,False,,,USD,9500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Constellis Holdings LLC | Capital Goods,Constellis Holdings LLC,Constellis Holdings LLC,,Capital Goods,,,2074926.2883906974,7036706.543238017,7217134.916141557,,28.75,9.0,,,,False,,,USD,2300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Peraton Corp | Capital Goods 1,Peraton Corp,Peraton Corp,,Capital Goods,,,109880879.09825519,146688267.17057714,151108762.30671382,,72.72,8.0,,,,False,,,USD,121800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Peraton Corp | Capital Goods 2,Peraton Corp,Peraton Corp,,Capital Goods,,,84260050.14595267,114120945.86148836,117098014.01439674,,71.96,7.8,,,,False,,,USD,93400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quoizel, LLC | Consumer Durables & Apparel 1",Quoizel,Quoizel,,Consumer Durables & Apparel,,,5863922.119365014,6405207.238075631,6405207.238075631,,91.55,6.5,,,,False,,,USD,6500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Quoizel, LLC | Consumer Durables & Apparel 2",Quoizel,Quoizel,,Consumer Durables & Apparel,,,6134564.678720322,6675849.797430939,6675849.797430939,,91.89,6.5,,,,False,,,USD,6800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Solera LLC | Software & Services,Solera LLC,Solera LLC,,Software & Services,,,196306069.71905032,244931516.21655405,252780150.43785802,,77.66,9.0,,,,False,,,USD,217600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Sweeping Corp of America LLC | Commercial & Professional Services 5,Sweeping Corp of America LLC,Sweeping Corp of America LLC,,Commercial & Professional Services,,,4871566.06839555,4600923.509040242,7487777.475496865,,65.06,,,,,False,,,USD,5400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Sweeping Corp of America LLC | Commercial & Professional Services 6,Sweeping Corp of America LLC,Sweeping Corp of America LLC,,Commercial & Professional Services,,,0.0,0.0,21651404.748424668,,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Valeo Foods Group Ltd | Food, Beverage & Tobacco",Valeo Foods Group Ltd,Valeo Foods Group Ltd,,"Food, Beverage & Tobacco",,,3879210.0174260866,3969424.203877856,3428139.085167239,,113.16,7.5,,,,False,,,USD,4300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Worldwise Inc | Household & Personal Products,Worldwise Inc,Worldwise Inc,,Household & Personal Products,,,992356.050969464,180428.3729035389,992356.050969464,,100.0,5.2,,,,False,,,USD,1100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cloud Software Group Inc | Software & Services,Cloud Software Group Inc,Cloud Software Group Inc,,Software & Services,,,631499.3051623862,541285.1187106167,631499.3051623862,,100.0,6.5,,,,False,,,USD,700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cubic Corp | Software & Services,Cubic Corp,Cubic Corp,,Software & Services,,,0.0,27605541.054241452,32206464.563281693,,0.0,7.6,,,0.0,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 1",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,1082570.2374212334,1082570.2374212334,902141.8645176946,,120.0,7.0,,,,False,,,USD,1200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 2",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,1082570.2374212334,1082570.2374212334,902141.8645176946,,120.0,5.6,,,,False,,,USD,1200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,One Call Care Management Inc | Health Care Equipment & Services,One Call Care Management Inc,One Call Care Management Inc,,Health Care Equipment & Services,,,29590253.15618038,28417468.73230738,29590253.15618038,,100.0,8.5,,,,False,,,USD,32800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Accuride Corp | Capital Goods,Accuride Corp,Accuride Corp,,Capital Goods,,,5412851.187106167,3969424.203877856,3067282.339360161,,136.36,4.5,,,,False,,,USD,6000000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Alacrity Solutions Group LLC | Insurance,Alacrity Solutions Group LLC,Alacrity Solutions Group LLC,,Insurance,,,2977068.152908392,3518353.2716190084,3518353.2716190084,,84.62,8.0,,,,False,,,USD,3300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,ATX Networks Corp | Capital Goods,ATX Networks Corp,ATX Networks Corp,,Capital Goods,,,0.0,19305835.900678664,44926664.85298119,,0.0,10.0,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cyncly Refinancing | Software & Services 4,Cyncly Refinancing,Cyncly Refinancing,,Software & Services,,,0.0,0.0,0.0,,,7.5,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cyncly Refinancing | Software & Services 5,Cyncly Refinancing,Cyncly Refinancing,,Software & Services,,,1353212.7967765417,1443426.9832283112,1443426.9832283112,,93.75,7.5,,,,False,,,USD,1500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Leia Acquisition Ltd. (fka Swift Worldwide Resources Holdco Ltd) | Commercial & Professional Services,Leia Acquisition Ltd. (fka Swift Worldwide Resources Holdco Ltd),Leia Acquisition Ltd. (fka Swift Worldwide Resources Holdco Ltd),,Commercial & Professional Services,,,180428.3729035389,180428.3729035389,180428.3729035389,,100.0,10.0,,,,False,,,USD,200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 3",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,25981685.6981096,25981685.6981096,23004617.54520121,,112.94,8.5,,,,False,,,USD,28800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 4",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,5593279.560009706,5593279.560009706,4961780.25484732,,112.73,8.5,,,,False,,,USD,6200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Sorenson Communications LLC | Telecommunication Services 1,Sorenson Communications LLC,Sorenson Communications LLC,,Telecommunication Services,,,11908272.611633567,8029062.5942074815,12088700.984537106,,98.51,,,,,False,,,USD,13200000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Sorenson Communications LLC | Telecommunication Services 2,Sorenson Communications LLC,Sorenson Communications LLC,,Telecommunication Services,,,42851738.56459049,28868539.664566226,46099449.27685419,,92.95,,,,,False,,,USD,47500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"801 5th Ave, Seattle, ABF Equity | Equity Real Estate Investment Trusts (REITs)",801 5th Ave,801 5th Ave,Equity,Equity Real Estate Investment Trusts (REITs),,,0.0,12539771.916795954,,8355231.0,0.0,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"801 5th Ave, Seattle, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",801 5th Ave,801 5th Ave,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,41859382.513621025,57015365.83751829,58007721.888487756,,72.16,11.0,,,3.0,True,,,USD,46400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Abacus JV, ABF Equity | Insurance",Abacus JV,Abacus JV,Equity,Insurance,,,721713.4916141556,7938848.407755712,,8787703.0,9.09,,,,,False,,,USD,800000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accelerator Investments Aggregator LP, ABF Equity | Financial Services",Accelerator Investments Aggregator LP,Accelerator Investments Aggregator LP,Equity,Financial Services,,,541285.1187106167,992356.050969464,,948603.0,54.55,,,,,False,,,USD,600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Altavair AirFinance, ABF Equity | Capital Goods",Altavair AirFinance,Altavair AirFinance,Equity,Capital Goods,,,33740105.732961774,24808901.2742366,,27534125.0,136.0,,,,,False,,,USD,37400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"AOP SFR 1 LLC (FKA Avenue One PropCo), ABF Equity | Equity Real Estate Investment Trusts (REITs)",AOP SFR 1 LLC (FKA Avenue One PropCo),AOP SFR 1 LLC (FKA Avenue One PropCo),Equity,Equity Real Estate Investment Trusts (REITs),,,4600923.509040242,9472489.577435791,,10542123.0,48.57,,,,,False,,,USD,5100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"AOP SFR 1 LLC (FKA Avenue One PropCo), Term Loan | Equity Real Estate Investment Trusts (REITs)",AOP SFR 1 LLC (FKA Avenue One PropCo),AOP SFR 1 LLC (FKA Avenue One PropCo),Equity,Equity Real Estate Investment Trusts (REITs),,,31845607.817474615,31845607.817474615,31845607.817474615,,100.0,7.0,,,,False,,,USD,35300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Australis Maritime II, ABF Equity | Transportation",Australis Maritime II,Australis Maritime II,Equity,Transportation,,,21290548.00261759,20298191.951648127,,22537941.0,104.89,,,,,False,,,USD,23600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Australis Maritime, Common Stock | Transportation",Australis Maritime,Australis Maritime,Common Equity,Transportation,,,1262998.6103247723,1172784.4238730029,,1281444.0,107.69,,,,,False,,,USD,1400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Auxilior Capital Partners Inc, Preferred Equity | Financial Services",Auxilior Capital Partners Inc,Auxilior Capital Partners Inc,Preferred Equity,Financial Services,,,18403694.03616097,18403694.03616097,18403694.03616097,,100.0,14.5,,,9.5,True,,,USD,20400000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Avida Holding AB, Common Stock | Financial Services",Avida Holding AB,Avida Holding AB,Common Equity,Financial Services,,,42851738.56459049,67570425.65237533,,720108628.0,63.42,,,,,False,,,USD,47500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Avida Holding AB, Subordinated Bond | Financial Services",Avida Holding AB,Avida Holding AB,Subordinated,Financial Services,,,1443426.9832283112,1172784.4238730029,13532127.967765417,,10.67,9.3,,,,False,,,USD,1600000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, ABF Equity | Transportation",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,Equity,Transportation,,,90214.18645176945,90214.18645176945,,78953.0,100.0,,,,,False,,,USD,100000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, Term Loan | Transportation 1",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,,Transportation,,,10374631.441953488,10374631.441953488,10374631.441953488,,100.0,9.0,,,,False,,,USD,11500000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, Term Loan | Transportation 2",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,,Transportation,,,631499.3051623862,631499.3051623862,631499.3051623862,,100.0,9.0,,,0.0,False,,,USD,700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, Term Loan | Transportation 3",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,,Transportation,,,10194203.069049949,10194203.069049949,10194203.069049949,,100.0,9.0,,,,False,,,USD,11300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, Term Loan | Transportation 4",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,,Transportation,,,4781351.881943781,4781351.881943781,4781351.881943781,,100.0,9.0,,,0.0,False,,,USD,5300000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Builders Capital Loan Acquisition Trust 2022-RTL1, Structured Mezzanine | Real Estate Management & Development",Builders Capital Loan Acquisition Trust 2022-RTL1,Builders Capital Loan Acquisition Trust 2022-RTL1,Mezzanine,Real Estate Management & Development,,,0.0,1262998.6103247723,1623855.35613185,,0.0,18.0,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Byrider Finance LLC, ABF Equity | Automobiles & Components",Byrider Finance LLC,Byrider Finance LLC,Equity,Automobiles & Components,,,0.0,0.0,,54407.0,,,,,,False,,,USD,0.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Capital Automotive LP, ABF Equity | Equity Real Estate Investment Trusts (REITs)",Capital Automotive LP,Capital Automotive LP,Equity,Equity Real Estate Investment Trusts (REITs),,,21380762.18906936,9743132.1367911,,9153841.0,219.44,,,,,False,,,USD,23700000.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Capital Automotive LP, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",Capital Automotive LP,Capital Automotive LP,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,16509196.12067381,16238553.561318502,16509196.12067381,,100.0,11.0,,,,False,,,USD,18300000.0
