bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Secured Debt 3,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Secured Debt,,,,6261000.0,6208000.0,6261000.0,,100.85,4.75,8.56,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Secured Debt 4,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Secured Debt,,,,6261000.0,6208000.0,6261000.0,,100.85,6.75,10.56,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Preferred Equity,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Preferred Equity,,,,610000.0,571000.0,,571.0,106.83,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Bond Brand Loyalty ULC | Common Equity,Bond Brand Loyalty ULC,Bond Brand Loyalty ULC,Common Equity,,,,0.0,0.0,,571.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brainworks Software, LLC | Secured Debt 1","Brainworks Software, LLC","Brainworks Software, LLC",Secured Debt,,,,0.0,761000.0,761000.0,,0.0,7.25,14.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brainworks Software, LLC | Secured Debt 2","Brainworks Software, LLC","Brainworks Software, LLC",Secured Debt,,,,0.0,7056000.0,7056000.0,,0.0,7.25,14.0,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brightwood Capital Fund Investments | LP Interests (Brightwood Capital Fund III, LP)",Brightwood Capital Fund Investments,Brightwood Capital Fund Investments,LP Interest,,,,2607000.0,4898000.0,,,53.23,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brightwood Capital Fund Investments | LP Interests (Brightwood Capital Fund IV, LP)",Brightwood Capital Fund Investments,Brightwood Capital Fund Investments,LP Interest,,,,3224000.0,3202000.0,,,100.69,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Brightwood Capital Fund Investments | LP Interests (Brightwood Capital Fund V, LP)",Brightwood Capital Fund Investments,Brightwood Capital Fund Investments,LP Interest,,,,5146000.0,4900000.0,,,105.02,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CaseWorthy, Inc. | Common Equity","CaseWorthy, Inc.","CaseWorthy, Inc.",Common Equity,,,,710000.0,325000.0,,325408.0,218.46,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Channel Partners Intermediateco, LLC | Secured Debt 1","Channel Partners Intermediateco, LLC","Channel Partners Intermediateco, LLC",Secured Debt,,,,4764000.0,4684000.0,4764000.0,,101.71,6.75,10.66,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Channel Partners Intermediateco, LLC | Secured Debt 2","Channel Partners Intermediateco, LLC","Channel Partners Intermediateco, LLC",Secured Debt,,,,35701000.0,35575000.0,35701000.0,,100.35,6.75,10.64,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Channel Partners Intermediateco, LLC | Secured Debt 3","Channel Partners Intermediateco, LLC","Channel Partners Intermediateco, LLC",Secured Debt,,,,1978000.0,1971000.0,1978000.0,,100.36,6.75,10.64,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Channel Partners Intermediateco, LLC | Secured Debt 4","Channel Partners Intermediateco, LLC","Channel Partners Intermediateco, LLC",Secured Debt,,,,4781000.0,4754000.0,4781000.0,,100.57,6.75,10.64,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Clarius BIGS, LLC | Secured Debt","Clarius BIGS, LLC","Clarius BIGS, LLC",Secured Debt,,,,8000.0,2628000.0,2628000.0,,0.3,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Computer Data Source, LLC | Secured Debt 1","Computer Data Source, LLC","Computer Data Source, LLC",Secured Debt,,,,736000.0,736000.0,758000.0,,100.0,,15.0,,15.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Computer Data Source, LLC | Secured Debt 2","Computer Data Source, LLC","Computer Data Source, LLC",Secured Debt,,,,7767000.0,9045000.0,9062000.0,,85.87,8.25,12.06,,12.06,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Computer Data Source, LLC | Secured Debt 3","Computer Data Source, LLC","Computer Data Source, LLC",Secured Debt,,,,18874000.0,21997000.0,22022000.0,,85.8,8.25,12.06,,12.06,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Core Transformers | Secured Debt 1,Core Transformers,Core Transformers,Secured Debt,,,,-57000.0,-57000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Core Transformers | Secured Debt 2,Core Transformers,Core Transformers,Secured Debt,,,,-57000.0,-57000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Core Transformers | Secured Debt 3,Core Transformers,Core Transformers,Secured Debt,,,,6269000.0,6156000.0,6269000.0,,101.84,5.5,9.18,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Core Transformers | Common Equity,Core Transformers,Core Transformers,Common Equity,,,,1030000.0,627000.0,,626923.0,164.27,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Coregistics Buyer LLC | Secured Debt 1,Coregistics Buyer LLC,Coregistics Buyer LLC,Secured Debt,,,,1650000.0,1612000.0,1669000.0,,102.36,6.5,10.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Coregistics Buyer LLC | Secured Debt 2,Coregistics Buyer LLC,Coregistics Buyer LLC,Secured Debt,,,,10424000.0,10378000.0,10543000.0,,100.44,6.5,10.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Coregistics Buyer LLC | Secured Debt 3,Coregistics Buyer LLC,Coregistics Buyer LLC,Secured Debt,,,,30982000.0,31196000.0,31709000.0,,99.31,6.75,10.42,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Coregistics Buyer LLC | Secured Debt 4,Coregistics Buyer LLC,Coregistics Buyer LLC,Secured Debt,,,,6949000.0,6935000.0,7029000.0,,100.2,6.5,10.16,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CoreStack, Inc. | Secured Debt 1","CoreStack, Inc.","CoreStack, Inc.",Secured Debt,,,,1378000.0,1378000.0,1378000.0,,100.0,,10.0,,10.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CoreStack, Inc. | Secured Debt 2","CoreStack, Inc.","CoreStack, Inc.",Secured Debt,,,,13089000.0,13089000.0,13089000.0,,100.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CQ Fluency, LLC | Secured Debt 1","CQ Fluency, LLC","CQ Fluency, LLC",Secured Debt,,,,-24000.0,-24000.0,0.0,,100.0,6.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CQ Fluency, LLC | Secured Debt 2","CQ Fluency, LLC","CQ Fluency, LLC",Secured Debt,,,,10125000.0,10016000.0,10125000.0,,101.09,6.5,10.3,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CRC Evans USA Bidco, Inc. | Secured Debt 1","CRC Evans USA Bidco, Inc.","CRC Evans USA Bidco, Inc.",Secured Debt,,,,0.0,-151000.0,0.0,,-0.0,6.75,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CRC Evans USA Bidco, Inc. | Secured Debt 2","CRC Evans USA Bidco, Inc.","CRC Evans USA Bidco, Inc.",Secured Debt,,,,-260000.0,-260000.0,0.0,,100.0,6.75,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CRC Evans USA Bidco, Inc. | Secured Debt 3","CRC Evans USA Bidco, Inc.","CRC Evans USA Bidco, Inc.",Secured Debt,,,,9419000.0,9248000.0,9419000.0,,101.85,6.75,10.71,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CRC Evans USA Bidco, Inc. | Secured Debt 4","CRC Evans USA Bidco, Inc.","CRC Evans USA Bidco, Inc.",Secured Debt,,,,14756000.0,14449000.0,14756000.0,,102.12,6.75,10.71,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Creative Foam Corporation | Secured Debt 1,Creative Foam Corporation,Creative Foam Corporation,Secured Debt,,,,-171000.0,-171000.0,0.0,,100.0,7.0,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Creative Foam Corporation | Secured Debt 2,Creative Foam Corporation,Creative Foam Corporation,Secured Debt,,,,5531000.0,5442000.0,5531000.0,,101.64,7.0,10.65,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Creative Foam Corporation | Secured Debt 3,Creative Foam Corporation,Creative Foam Corporation,Secured Debt,,,,88683000.0,87514000.0,88683000.0,,101.34,7.0,10.7,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Creative Foam Corporation | Common Equity,Creative Foam Corporation,Creative Foam Corporation,Common Equity,,,,680000.0,1085000.0,,10851.0,62.67,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Dalton US Inc. | Common Stock,Dalton US Inc.,Dalton US Inc.,Common Equity,,,,650000.0,720000.0,,515.0,90.28,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dynamic Communities, LLC | Secured Debt 1","Dynamic Communities, LLC","Dynamic Communities, LLC",Secured Debt,,,,2689000.0,2610000.0,2689000.0,,103.03,8.0,11.77,,11.77,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dynamic Communities, LLC | Secured Debt 2","Dynamic Communities, LLC","Dynamic Communities, LLC",Secured Debt,,,,2463000.0,2259000.0,2493000.0,,109.03,9.0,12.77,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dynamic Communities, LLC | Preferred Equity 1","Dynamic Communities, LLC","Dynamic Communities, LLC",Preferred Equity,,,,110000.0,128000.0,,125000.0,85.94,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dynamic Communities, LLC | Preferred Equity 2","Dynamic Communities, LLC","Dynamic Communities, LLC",Preferred Equity,,,,0.0,0.0,,2376241.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dynamic Communities, LLC | Common Equity","Dynamic Communities, LLC","Dynamic Communities, LLC",Common Equity,,,,0.0,0.0,,1250000.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Electro Technical Industries, LLC | Secured Debt 1","Electro Technical Industries, LLC","Electro Technical Industries, LLC",Secured Debt,,,,-140000.0,-140000.0,0.0,,100.0,5.5,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Electro Technical Industries, LLC | Secured Debt 2","Electro Technical Industries, LLC","Electro Technical Industries, LLC",Secured Debt,,,,49837000.0,49047000.0,49837000.0,,101.61,5.5,9.18,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Electro Technical Industries, LLC | Common Equity","Electro Technical Industries, LLC","Electro Technical Industries, LLC",Common Equity,,,,3240000.0,1464000.0,,1464286.0,221.31,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Emerald Technologies Acquisition Co, Inc. | Secured Debt","Emerald Technologies Acquisition Co, Inc.","Emerald Technologies Acquisition Co, Inc.",Secured Debt,,,,5726000.0,9242000.0,9330000.0,,61.96,6.25,10.1,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Energy Capital Fund VIII, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,77000.0,2560000.0,,,3.01,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Energy Capital Fund VIII Co-Investors, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,5000.0,1394000.0,,,0.36,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Energy Capital Fund IX, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,871000.0,3172000.0,,,27.46,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Energy Capital Fund X, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,4202000.0,6995000.0,,,60.07,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Energy Capital Fund XII, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,8132000.0,7581000.0,,,107.27,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Flatrock Midstream Fund II, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,15000.0,3799000.0,,,0.39,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EnCap Energy Fund Investments. | LP Interests (EnCap Flatrock Midstream Fund III, L.P.)",EnCap Energy Fund Investments.,EnCap Energy Fund Investments.,LP Interest,,,,1119000.0,3300000.0,,,33.91,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Escalent, Inc. | Secured Debt 1","Escalent, Inc.","Escalent, Inc.",Secured Debt,,,,0.0,-20000.0,0.0,,-0.0,6.0,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Escalent, Inc. | Secured Debt 2","Escalent, Inc.","Escalent, Inc.",Secured Debt,,,,1344000.0,1328000.0,1344000.0,,101.2,6.0,9.7,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Escalent, Inc. | Secured Debt 3","Escalent, Inc.","Escalent, Inc.",Secured Debt,,,,25319000.0,24927000.0,25319000.0,,101.57,6.0,9.7,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Escalent, Inc. | Common Equity","Escalent, Inc.","Escalent, Inc.",Common Equity,,,,910000.0,663000.0,,649794.0,137.25,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Event Holdco, LLC. | Secured Debt 1","Event Holdco, LLC.","Event Holdco, LLC.",Secured Debt,,,,3692000.0,3687000.0,3692000.0,,100.14,7.0,10.96,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Event Holdco, LLC. | Secured Debt 2","Event Holdco, LLC.","Event Holdco, LLC.",Secured Debt,,,,47897000.0,47832000.0,47897000.0,,100.14,7.0,10.96,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,EWMW LP | Secured Debt,EWMW LP,EWMW LP,Secured Debt,,,,3048000.0,3048000.0,3048000.0,,100.0,6.0,9.69,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Fuse, LLC. | Secured Debt","Fuse, LLC.","Fuse, LLC.",Secured Debt,,,,141000.0,1810000.0,1810000.0,,7.79,,2.5,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Fuse, LLC. | Common Stock","Fuse, LLC.","Fuse, LLC.",Common Equity,,,,0.0,256000.0,,10429.0,0.0,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Garyline, LLC. | Secured Debt 1","Garyline, LLC.","Garyline, LLC.",Secured Debt,,,,2053000.0,1992000.0,2053000.0,,103.06,7.25,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Garyline, LLC. | Secured Debt 2","Garyline, LLC.","Garyline, LLC.",Secured Debt,,,,28424000.0,28075000.0,28424000.0,,101.24,7.25,10.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Garyline, LLC., Common Equity","Garyline, LLC.","Garyline, LLC.",Common Equity,,,,450000.0,706000.0,,705882.0,63.74,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GradeEight Corp. | Secured Debt 1,GradeEight Corp.,GradeEight Corp.,Secured Debt,,,,889000.0,833000.0,903000.0,,106.72,7.5,11.18,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GradeEight Corp. | Secured Debt 2,GradeEight Corp.,GradeEight Corp.,Secured Debt,,,,4096000.0,4096000.0,4176000.0,,100.0,7.5,11.18,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GradeEight Corp. | Secured Debt 3,GradeEight Corp.,GradeEight Corp.,Secured Debt,,,,29972000.0,30184000.0,30615000.0,,99.3,7.5,11.17,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,GradeEight Corp. | Common Equity,GradeEight Corp.,GradeEight Corp.,Common Equity,,,,1030000.0,1634000.0,,1653.0,63.04,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GS HVAM Intermediate, LLC | Secured Debt 1","GS HVAM Intermediate, LLC","GS HVAM Intermediate, LLC",Secured Debt,,,,6061000.0,6047000.0,6061000.0,,100.23,6.5,10.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GS HVAM Intermediate, LLC | Secured Debt 2","GS HVAM Intermediate, LLC","GS HVAM Intermediate, LLC",Secured Debt,,,,10364000.0,10328000.0,10364000.0,,100.35,6.5,10.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GS HVAM Intermediate, LLC | Secured Debt 3","GS HVAM Intermediate, LLC","GS HVAM Intermediate, LLC",Secured Debt,,,,930000.0,927000.0,930000.0,,100.32,6.5,10.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GS HVAM Intermediate, LLC | Secured Debt 4","GS HVAM Intermediate, LLC","GS HVAM Intermediate, LLC",Secured Debt,,,,222000.0,221000.0,222000.0,,100.45,6.5,10.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GS HVAM Intermediate, LLC | Secured Debt 5","GS HVAM Intermediate, LLC","GS HVAM Intermediate, LLC",Secured Debt,,,,5996000.0,5974000.0,5996000.0,,100.37,6.5,10.27,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GULF PACIFIC ACQUISITION, LLC | Secured Debt 1","GULF PACIFIC ACQUISITION, LLC","GULF PACIFIC ACQUISITION, LLC",Secured Debt,,,,330000.0,344000.0,353000.0,,95.93,7.0,10.77,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GULF PACIFIC ACQUISITION, LLC | Secured Debt 2","GULF PACIFIC ACQUISITION, LLC","GULF PACIFIC ACQUISITION, LLC",Secured Debt,,,,275000.0,286000.0,294000.0,,96.15,7.0,10.78,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"GULF PACIFIC ACQUISITION, LLC | Secured Debt 3","GULF PACIFIC ACQUISITION, LLC","GULF PACIFIC ACQUISITION, LLC",Secured Debt,,,,3301000.0,3496000.0,3533000.0,,94.42,7.0,10.77,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Harris Preston Fund Investments | LP Interests (423 AER II, LP)",Harris Preston Fund Investments,Harris Preston Fund Investments,LP Interest,,,,1831000.0,1590000.0,,,115.16,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,HDC/HW Intermediate Holdings | Secured Debt 1,HDC/HW Intermediate Holdings,HDC/HW Intermediate Holdings,Secured Debt,,,,1964000.0,2557000.0,2607000.0,,76.81,3.5,9.01,,2.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,HDC/HW Intermediate Holdings | Secured Debt 2,HDC/HW Intermediate Holdings,HDC/HW Intermediate Holdings,Secured Debt,,,,0.0,713000.0,1626000.0,,0.0,,2.5,,2.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,HDC/HW Intermediate Holdings | Common Equity,HDC/HW Intermediate Holdings,HDC/HW Intermediate Holdings,Common Equity,,,,0.0,0.0,,64029.0,,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hornblower Sub, LLC | Secured Debt 1","Hornblower Sub, LLC","Hornblower Sub, LLC",Secured Debt,,,,4839000.0,4860000.0,4892000.0,,99.57,5.5,9.18,,1.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hornblower Sub, LLC | Secured Debt 2","Hornblower Sub, LLC","Hornblower Sub, LLC",Secured Debt,,,,32509000.0,32699000.0,32928000.0,,99.42,5.5,9.15,,1.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,HOWLCO LLC | Secured Debt,HOWLCO LLC,HOWLCO LLC,Secured Debt,,,,26578000.0,27423000.0,27423000.0,,96.92,6.5,10.33,,3.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Hybrid Promotions, LLC | Secured Debt","Hybrid Promotions, LLC","Hybrid Promotions, LLC",Secured Debt,,,,7200000.0,7126000.0,7200000.0,,101.04,8.25,11.91,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,IG Parent Corporation | Secured Debt 1,IG Parent Corporation,IG Parent Corporation,Secured Debt,,,,0.0,-7000.0,0.0,,-0.0,5.75,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,IG Parent Corporation | Secured Debt 2,IG Parent Corporation,IG Parent Corporation,Secured Debt,,,,10101000.0,10049000.0,10101000.0,,100.52,5.75,9.52,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,IG Parent Corporation | Secured Debt 3,IG Parent Corporation,IG Parent Corporation,Secured Debt,,,,4840000.0,4813000.0,4840000.0,,100.56,5.75,9.52,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Ignite Visibility LLC | Secured Debt 1,Ignite Visibility LLC,Ignite Visibility LLC,Secured Debt,,,,4695000.0,4695000.0,4759000.0,,100.0,4.75,8.41,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Ignite Visibility LLC | Secured Debt 2,Ignite Visibility LLC,Ignite Visibility LLC,Secured Debt,,,,4695000.0,4695000.0,4759000.0,,100.0,6.75,10.41,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Imaging Business Machines, L.L.C. | Common Equity","Imaging Business Machines, L.L.C.","Imaging Business Machines, L.L.C.",Common Equity,,,,1090000.0,1166000.0,,849.0,93.48,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Implus Footcare, LLC | Secured Debt 1","Implus Footcare, LLC","Implus Footcare, LLC",Secured Debt,,,,1963000.0,1963000.0,1963000.0,,100.0,6.0,9.7,,4.0,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Implus Footcare, LLC | Secured Debt 2","Implus Footcare, LLC","Implus Footcare, LLC",Secured Debt,,,,4532000.0,4532000.0,4532000.0,,100.0,6.0,9.7,,9.7,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Implus Footcare, LLC | Common Equity","Implus Footcare, LLC","Implus Footcare, LLC",Common Equity,,,,3740000.0,5680000.0,,4238917.0,65.85,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Insight Borrower Corporation | Secured Debt 1,Insight Borrower Corporation,Insight Borrower Corporation,Secured Debt,,,,-35000.0,-35000.0,0.0,,100.0,6.25,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Insight Borrower Corporation | Secured Debt 2,Insight Borrower Corporation,Insight Borrower Corporation,Secured Debt,,,,12838000.0,13863000.0,14097000.0,,92.61,6.25,9.92,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Insight Borrower Corporation | Common Equity,Insight Borrower Corporation,Insight Borrower Corporation,Common Equity,,,,110000.0,656000.0,,131100.0,16.77,,,,,False,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Inspire Aesthetics Management, LLC | Secured Debt 1","Inspire Aesthetics Management, LLC","Inspire Aesthetics Management, LLC",Secured Debt,,,,813000.0,852000.0,861000.0,,95.42,9.5,13.27,,1.5,True,,,USD,
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Inspire Aesthetics Management, LLC | Secured Debt 2","Inspire Aesthetics Management, LLC","Inspire Aesthetics Management, LLC",Secured Debt,,,,6915000.0,7250000.0,7324000.0,,95.38,9.5,13.27,,1.5,True,,,USD,
