bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Secured Debt","Principle Environmental, LLC","Principle Environmental, LLC",Secured Debt,,,,4897000.0,4885000.0,4897000.0,,100.0,,13.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2026-11-15,2011-07-01,,,,,13.0,,,Industrials,Commercial & Professional Services,First Lien,,"Principle Environmental, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Preferred Member Units","Principle Environmental, LLC","Principle Environmental, LLC",Preferred Equity,,,,15740000.0,5709000.0,,21806.0,275.71,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2011-02-01,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"Principle Environmental, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Principle Environmental, LLC | Common Stock","Principle Environmental, LLC","Principle Environmental, LLC",Common Equity,,,,750000.0,1200000.0,,1037.0,62.5,,,,,False,,,USD,,,Affiliated Controlled,Common Stock,,,2021-01-27,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"Principle Environmental, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Quality Lease Service, LLC | Member Units","Quality Lease Service, LLC","Quality Lease Service, LLC",Equity,,,,460000.0,7546000.0,,1000.0,6.1,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2015-06-08,,,,,,,,Energy,Energy,Common Equity,,"Quality Lease Service, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"River Aggregates, LLC | Member Units","River Aggregates, LLC","River Aggregates, LLC",Equity,,,,9700000.0,369000.0,,1500.0,2628.73,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2013-12-20,,,,,,,,Materials,Materials,Common Equity,,"River Aggregates, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Secured Debt 1","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Secured Debt,,,,-68000.0,-68000.0,0.0,,100.0,,,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2026-12-15,2021-12-15,,,,,,,,Consumer Discretionary,Retailing,First Lien,,"Robbins Bros. Jewelry, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Secured Debt 2","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Secured Debt,,,,13968000.0,31560000.0,33660000.0,,41.5,,12.5,,10.0,True,,,USD,,,Affiliated Controlled,Secured Debt,,2026-12-15,2021-12-15,,,,,12.5,,10.0,Consumer Discretionary,Retailing,First Lien,,"Robbins Bros. Jewelry, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Robbins Bros. Jewelry, Inc. | Preferred Equity","Robbins Bros. Jewelry, Inc.","Robbins Bros. Jewelry, Inc.",Preferred Equity,,,,0.0,11070000.0,,11070.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Retailing,Preferred Equity,,"Robbins Bros. Jewelry, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Spring Engineering Holdings, LLC | Secured Debt","Spring Engineering Holdings, LLC","Spring Engineering Holdings, LLC",Secured Debt,,,,23165000.0,23165000.0,23391000.0,,99.03,,13.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2031-02-27,2026-02-27,,,,,13.0,,,Industrials,Capital Goods,First Lien,,"Spring Engineering Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Spring Engineering Holdings, LLC | Preferred Member Units","Spring Engineering Holdings, LLC","Spring Engineering Holdings, LLC",Preferred Equity,,,,4650000.0,4650000.0,,4650.0,100.0,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2026-02-27,,,,,,,,Industrials,Capital Goods,Preferred Equity,,"Spring Engineering Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Secured Debt 1","Tedder Industries, LLC","Tedder Industries, LLC",Secured Debt,,,,6693000.0,16339000.0,16513000.0,,40.53,,12.0,,12.0,True,,,USD,,,Affiliated Controlled,Secured Debt,,2023-08-31,2018-08-31,,,,,12.0,,12.0,Consumer Discretionary,Consumer Durables & Apparel,First Lien,,"Tedder Industries, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Tedder Industries, LLC | Preferred Member Units 1","Tedder Industries, LLC","Tedder Industries, LLC",Preferred Equity,,,,0.0,10470000.0,,12792.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Consumer Durables & Apparel,Preferred Equity,,"Tedder Industries, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Televerde, LLC | Preferred Stock","Televerde, LLC","Televerde, LLC",Preferred Equity,,,,1794000.0,718000.0,,248.0,249.86,,,,,False,,,USD,,,Affiliated Controlled,Preferred Stock,,,2022-01-26,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"Televerde, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Televerde, LLC | Member Units","Televerde, LLC","Televerde, LLC",Equity,,,,2271000.0,1290000.0,,460.0,176.05,,,,,False,,,USD,,,Affiliated Controlled,Member Units,,,2011-01-06,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"Televerde, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 1","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,1600000.0,1600000.0,1600000.0,,100.0,,11.5,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2031-05-31,2019-05-31,,,,,11.5,,,Industrials,Capital Goods,First Lien,Trantech,"Trantech Radiator Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 2","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,31280000.0,31061000.0,31280000.0,,100.0,,13.5,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2031-05-31,2019-05-31,,,,,13.5,,,Industrials,Capital Goods,First Lien,Trantech,"Trantech Radiator Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Secured Debt 3","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Secured Debt,,,,4440000.0,4424000.0,4440000.0,,100.0,,9.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2027-05-31,2025-11-21,,,,,9.0,,,Industrials,Capital Goods,First Lien,Trantech,"Trantech Radiator Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trantech Radiator Topco, LLC | Common Stock","Trantech Radiator Topco, LLC","Trantech Radiator Topco, LLC",Common Equity,,,,20546000.0,6717000.0,,1377.0,305.88,,,,,False,,,USD,,,Affiliated Controlled,Common Stock,,,2019-05-31,,,,,,,,Industrials,Capital Goods,Common Equity,Trantech,"Trantech Radiator Topco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Secured Debt 1","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Trinity Medical Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Secured Debt 2","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Secured Debt,,,,57974000.0,57974000.0,58500000.0,,99.1,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2030-10-08,2025-10-08,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"Trinity Medical Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Trinity Medical Holdings, LLC | Preferred Equity","Trinity Medical Holdings, LLC","Trinity Medical Holdings, LLC",Preferred Equity,,,,22500000.0,22500000.0,,22500.0,100.0,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2025-10-08,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Trinity Medical Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Victory Energy Operations, LLC | Secured Debt 1","Victory Energy Operations, LLC","Victory Energy Operations, LLC",Secured Debt,,,,50043000.0,50043000.0,50405000.0,,99.28,,13.0,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Preferred Member Units,,,2024-08-19,,,,,12.0,,12.0,Cash & Equivalents,Cash & Equivalents,First Lien,,"Victory Energy Operations, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Victory Energy Operations, LLC | Preferred Equity","Victory Energy Operations, LLC","Victory Energy Operations, LLC",Preferred Equity,,,,23640000.0,22471000.0,,51421.0,105.2,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Unaffiliated,Secured Debt,,2027-12-23,2022-12-23,Business Description,,,,11.09,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,"Victory Energy Operations, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Secured Debt","Volusion, LLC","Volusion, LLC",Secured Debt,,,,2100000.0,2100000.0,2100000.0,,100.0,,10.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2025-03-31,2023-03-31,,,,,10.0,,,Information Technology,Software & Services,First Lien,,"Volusion, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Preferred Member Units 1","Volusion, LLC","Volusion, LLC",Preferred Equity,,,,2040000.0,15523000.0,,9974265.0,13.14,,,,,False,,,USD,,,Affiliated Controlled,Preferred Member Units,,,2023-03-31,,,,,,,,Information Technology,Software & Services,Preferred Equity,,"Volusion, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Volusion, LLC | Common Stock","Volusion, LLC","Volusion, LLC",Common Equity,,,,0.0,2576000.0,,1802780.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Information Technology,Software & Services,Common Equity,,"Volusion, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,VVS Holdco LLC | Secured Debt 1,VVS Holdco LLC,VVS Holdco LLC,Secured Debt,,,,0.0,0.0,0.0,,,6.0,,,,False,,,USD,,,,,,,,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,VVS Holdco LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,VVS Holdco LLC | Secured Debt 2,VVS Holdco LLC,VVS Holdco LLC,Secured Debt,,,,23968000.0,23968000.0,24000000.0,,99.87,,11.5,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated Controlled,Secured Debt,,2026-12-01,2021-12-01,,,,,11.5,,,Cash & Equivalents,Cash & Equivalents,First Lien,,VVS Holdco LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,VVS Holdco LLC | Preferred Equity,VVS Holdco LLC,VVS Holdco LLC,Preferred Equity,,,,12240000.0,12240000.0,,12240.0,100.0,,,,,False,,,USD,,,Affiliated Controlled,Preferred Equity,,,2021-12-01,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,VVS Holdco LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Ziegler’s NYPD, LLC | Secured Debt 1","Ziegler’s NYPD, LLC","Ziegler’s NYPD, LLC",Secured Debt,,,,1783000.0,1900000.0,1900000.0,,93.84,,12.0,,,False,,,USD,,,Affiliated Controlled,Secured Debt,,2027-12-31,2025-07-31,,,,,12.0,,,Consumer Discretionary,Consumer Services,First Lien,,"Ziegler’s NYPD, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Ziegler’s NYPD, LLC | Preferred Member Units","Ziegler’s NYPD, LLC","Ziegler’s NYPD, LLC",Preferred Equity,,,,0.0,3154000.0,,16878.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,Preferred Equity,,"Ziegler’s NYPD, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AAC Holdings, Inc. | Secured Debt 1","AAC Holdings, Inc.","AAC Holdings, Inc.",Secured Debt,,,,1083000.0,978000.0,1083000.0,,100.0,,21.0,,21.0,True,,,USD,,,Affiliated,Secured Debt,,2032-11-24,2025-11-24,Substance Abuse Treatment Service Provider,,,,21.0,,21.0,Health Care,Health Care Equipment & Services,First Lien,,"AAC Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AAC Holdings, Inc. | Secured Debt 2","AAC Holdings, Inc.","AAC Holdings, Inc.",Secured Debt,,,,6028000.0,7158000.0,7158000.0,,84.21,,20.0,,20.0,True,,,USD,,,Affiliated,Secured Debt,,2032-11-24,2025-04-01,Substance Abuse Treatment Service Provider,,,,20.0,,20.0,Health Care,Health Care Equipment & Services,First Lien,,"AAC Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AAC Holdings, Inc. | Preferred Equity","AAC Holdings, Inc.","AAC Holdings, Inc.",Preferred Equity,,,,20000.0,8520000.0,,12621635.0,0.23,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-03-28,Substance Abuse Treatment Service Provider,,,,,,,Health Care,Health Care Equipment & Services,Preferred Equity,,"AAC Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"AAC Holdings, Inc. | Common Stock","AAC Holdings, Inc.","AAC Holdings, Inc.",Common Equity,,,,0.0,3148000.0,,654743.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Health Care,Health Care Equipment & Services,Common Equity,,"AAC Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"BLI Acquisition, LLC | Secured Debt","BLI Acquisition, LLC","BLI Acquisition, LLC",Secured Debt,,,,13072000.0,13072000.0,13200000.0,,99.03,,14.0,,,False,,,USD,,,Affiliated,Secured Debt,,2031-02-02,2026-02-02,,,,,14.0,,,Other,Other,First Lien,,"BLI Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"BLI Acquisition, LLC | Member Units","BLI Acquisition, LLC","BLI Acquisition, LLC",Equity,,,,2100000.0,2100000.0,,210000.0,100.0,,,,,False,,,USD,,,Affiliated,Member Units,,,2026-02-02,,,,,,,,Other,Other,Common Equity,,"BLI Acquisition, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Boccella Precast Products LLC | Secured Debt,Boccella Precast Products LLC,Boccella Precast Products LLC,Secured Debt,,,,256000.0,256000.0,256000.0,,100.0,,10.0,,,False,,,USD,,,Affiliated,Secured Debt,,2027-02-28,2021-09-23,,,,,10.0,,,Industrials,Capital Goods,First Lien,,Boccella Precast Products LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Boccella Precast Products LLC | Member Units,Boccella Precast Products LLC,Boccella Precast Products LLC,Equity,,,,2630000.0,2256000.0,,2160000.0,116.58,,,,,False,,,USD,,,Affiliated,Member Units,,,2017-06-30,,,,,,,,Industrials,Capital Goods,Common Equity,,Boccella Precast Products LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Buca C, LLC | Secured Debt 1","Buca C, LLC","Buca C, LLC",Secured Debt,,,,0.0,12195000.0,20284000.0,,0.0,,15.0,,15.0,True,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,First Lien,,"Buca C, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Buca C, LLC | Preferred Member Units","Buca C, LLC","Buca C, LLC",Preferred Equity,,,,0.0,4770000.0,,6.0,0.0,,6.0,,6.0,True,,,USD,,,,,,,,,,,,,,,Consumer Discretionary,Consumer Services,Preferred Equity,,"Buca C, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Career Team Holdings, LLC | Secured Debt 1","Career Team Holdings, LLC","Career Team Holdings, LLC",Secured Debt,,,,-43000.0,-43000.0,0.0,,100.0,6.0,,,,False,,,USD,,Table of contents,Affiliated,6.00 %,,,,SF+,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"Career Team Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Career Team Holdings, LLC | Secured Debt 2","Career Team Holdings, LLC","Career Team Holdings, LLC",Secured Debt,,,,21570000.0,21570000.0,21892000.0,,98.53,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2030-06-05,2021-12-17,,,,,13.0,,,Industrials,Commercial & Professional Services,First Lien,,"Career Team Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Career Team Holdings, LLC | Common Stock","Career Team Holdings, LLC","Career Team Holdings, LLC",Common Equity,,,,5370000.0,5166000.0,,516617.0,103.95,,,,,False,,,USD,,,Affiliated,Common Stock,,,2021-12-17,,,,,,,,Industrials,Commercial & Professional Services,Common Equity,,"Career Team Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CenterPeak Holdings, LLC | Secured Debt 1","CenterPeak Holdings, LLC","CenterPeak Holdings, LLC",Secured Debt,,,,26907000.0,26900000.0,26907000.0,,100.0,,15.0,,,False,,,USD,,,Affiliated,Secured Debt,,2026-12-10,2021-12-10,,,,,15.0,,,Industrials,Commercial & Professional Services,First Lien,,"CenterPeak Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"CenterPeak Holdings, LLC | Preferred Equity","CenterPeak Holdings, LLC","CenterPeak Holdings, LLC",Preferred Equity,,,,25580000.0,3635000.0,,3310.0,703.71,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2021-12-10,,,,,,,,Industrials,Commercial & Professional Services,Preferred Equity,,"CenterPeak Holdings, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,CGMS Parent LLC | Secured Debt 1,CGMS Parent LLC,CGMS Parent LLC,Secured Debt,,,,-37000.0,-37000.0,0.0,,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2030-12-26,2025-12-26,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,CGMS Parent LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,CGMS Parent LLC | Secured Debt 2,CGMS Parent LLC,CGMS Parent LLC,Secured Debt,,,,24612000.0,24612000.0,24844000.0,,99.07,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2030-12-26,2025-12-26,,,,,13.0,,,Cash & Equivalents,Cash & Equivalents,First Lien,,CGMS Parent LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,CGMS Parent LLC | Preferred Equity,CGMS Parent LLC,CGMS Parent LLC,Preferred Equity,,,,10000000.0,10000000.0,,2000.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2025-12-26,,,,,,,,Cash & Equivalents,Cash & Equivalents,Preferred Equity,,CGMS Parent LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Congruent Credit Opportunities Funds | LP Interests (Congruent Credit Opportunities Fund III, LP)",Congruent Credit Opportunities Funds,Congruent Credit Opportunities Funds,LP Interest,,,,836000.0,308000.0,,,271.43,,,,,False,,,USD,,,Affiliated,"LP Interests (Congruent Credit Opportunities Fund III, LP)",,,2015-02-04,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,Congruent Credit Opportunities Funds
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Connect Telecommunications Solutions Holdings, Inc. | Secured Debt","Connect Telecommunications Solutions Holdings, Inc.","Connect Telecommunications Solutions Holdings, Inc.",Secured Debt,,,,23271000.0,23271000.0,23436000.0,,99.3,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2029-10-09,2024-10-09,Value-Added Distributor of Fiber Products and Equipment,,,,13.0,,,Industrials,Trading Companies & Distributors,First Lien,,"Connect Telecommunications Solutions Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Connect Telecommunications Solutions Holdings, Inc. | Preferred Equity","Connect Telecommunications Solutions Holdings, Inc.","Connect Telecommunications Solutions Holdings, Inc.",Preferred Equity,,,,12596000.0,12596000.0,,22304.0,100.0,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2024-10-09,Value-Added Distributor of Fiber Products and Equipment,,,,,,,Industrials,Trading Companies & Distributors,Preferred Equity,,"Connect Telecommunications Solutions Holdings, Inc."
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"DMA Industries, LLC | Secured Debt 1","DMA Industries, LLC","DMA Industries, LLC",Secured Debt,,,,13360000.0,13313000.0,13360000.0,,100.0,,10.0,,,False,,,USD,,,Affiliated,Secured Debt,,2029-06-18,2024-06-18,,,,,10.0,,,Consumer Discretionary,Automobiles & Components,First Lien,,"DMA Industries, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"DMA Industries, LLC | Preferred Equity 1","DMA Industries, LLC","DMA Industries, LLC",Preferred Equity,,,,13674000.0,5944000.0,,5944.0,230.05,,,,,False,,,USD,,,Affiliated,Preferred Equity,,,2021-11-19,,,,,,,,Consumer Discretionary,Automobiles & Components,Preferred Equity,,"DMA Industries, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"DMA Industries, LLC | Preferred Equity 2","DMA Industries, LLC","DMA Industries, LLC",Preferred Equity,,,,7883000.0,3893000.0,,3068.0,202.49,,15.0,,15.0,True,,,USD,,,Affiliated,Preferred Equity,,,2024-06-18,Business Description,,,,15.0,,15.0,Consumer Discretionary,Automobiles & Components,Preferred Equity,,"DMA Industries, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"Dos Rios Partners | LP Interests (Dos Rios Partners, LP)",Dos Rios Partners,Dos Rios Partners,LP Interest,,,,10576000.0,7947000.0,,,133.08,,,,,False,,,USD,,,Affiliated,"LP Interests (Dos Rios Partners, LP)",,,2013-04-25,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,Dos Rios Partners
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Dos Rios Stone Products LLC | Class A Preferred Units,Dos Rios Stone Products LLC,Dos Rios Stone Products LLC,Equity,,,,0.0,2000000.0,,2000000.0,0.0,,,,,False,,,USD,,,,,,,,,,,,,,,Materials,Materials,Common Equity,,Dos Rios Stone Products LLC
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"EIG Fund Investments | LP Interests (EIG Global Private Debt Fund-A, L.P.)",EIG Fund Investments,EIG Fund Investments,LP Interest,,,,37000.0,84000.0,,5000000.0,44.05,,,,,False,,,USD,,,Affiliated,"LP Interests (EIG Global Private Debt Fund-A, L.P.)",,,2015-11-06,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,EIG Fund Investments
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FCC Intermediate Holdco, LLC | Secured Debt 1","FCC Intermediate Holdco, LLC","FCC Intermediate Holdco, LLC",Secured Debt,,,,0.0,0.0,0.0,,,,,,,False,,,USD,,,,,,,,,,,,,,,Other,Other,First Lien,,"FCC Intermediate Holdco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FCC Intermediate Holdco, LLC | Secured Debt 2","FCC Intermediate Holdco, LLC","FCC Intermediate Holdco, LLC",Secured Debt,,,,30750000.0,28269000.0,30750000.0,,100.0,,13.0,,,False,,,USD,,,Affiliated,Secured Debt,,2029-05-29,2024-05-28,,,,,13.0,,,Other,Other,First Lien,,"FCC Intermediate Holdco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FCC Intermediate Holdco, LLC | Warrants","FCC Intermediate Holdco, LLC","FCC Intermediate Holdco, LLC",Warrant,,,,14660000.0,3920000.0,,12.0,373.98,,,,,False,,,USD,,,Affiliated,Warrants,,2034-05-28,2024-05-28,,,,,,,,Other,Other,Warrant,,"FCC Intermediate Holdco, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Freeport Financial Funds | LP Interests (Freeport Financial SBIC Fund LP),Freeport Financial Funds,Freeport Financial Funds,LP Interest,,,,1546000.0,2337000.0,,,66.15,,,,,False,,,USD,,,Affiliated,LP Interests (Freeport Financial SBIC Fund LP),,,2015-03-23,Investment Partnership,,,,,,,Financials,Diversified Financials,Common Equity,,Freeport Financial Funds
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,Freeport Financial Funds | LP Interests (Freeport First Lien Loan Fund III LP),Freeport Financial Funds,Freeport Financial Funds,First Lien,,,,193000.0,671000.0,,,28.76,,,,,False,,,USD,,,Affiliated,LP Interests (Freeport First Lien Loan Fund III LP),,,2015-07-31,Investment Partnership,,,,,,,Financials,Diversified Financials,First Lien,,Freeport Financial Funds
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FRG AcquireCo, LLC | Secured Debt 1","FRG AcquireCo, LLC","FRG AcquireCo, LLC",Secured Debt,,,,-17000.0,-17000.0,0.0,,100.0,,,,,False,,,USD,,Money market funds (included in cash and cash equivalents),Affiliated,Secured Debt,,2028-09-22,2025-09-22,,,,,,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"FRG AcquireCo, LLC"
MAIN,0001396440,0001396440-26-000073,10-Q,2026-03-31,2026-05-08,"FRG AcquireCo, LLC | Secured Debt 2","FRG AcquireCo, LLC","FRG AcquireCo, LLC",Secured Debt,,,,8407000.0,8407000.0,8482000.0,,99.12,,13.5,,,False,,,USD,,,Affiliated,Secured Debt,,2030-09-22,2025-09-22,,,,,13.5,,,Cash & Equivalents,Cash & Equivalents,First Lien,,"FRG AcquireCo, LLC"
