bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 1",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,2400000.0,2400000.0,2000000.0,,120.0,7.0,,,,False,,,USD,2400000.0,"Pharmaceuticals, Biotechnology & Life Sciences",,First Lien,,2030-02,,,,(aa)(v)(w),,,7.0,,Health Care,Health Care Equipment & Services,First Lien,,Nidda Healthcare Holding AG
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,One Call Care Management Inc | Health Care Equipment & Services,One Call Care Management Inc,One Call Care Management Inc,,Health Care Equipment & Services,,,32800000.0,31500000.0,32800000.0,,100.0,8.5,,,,False,,,USD,32800000.0,Health Care Equipment & Services,,First Lien,,2032-05,,,,(ac)(v),,,8.5,,Health Care,Health Care Equipment & Services,First Lien,One Call,One Call Care Management Inc
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Accuride Corp | Capital Goods,Accuride Corp,Accuride Corp,,Capital Goods,,,6000000.0,4400000.0,3400000.0,,136.36,4.5,,,,False,,,USD,6000000.0,Capital Goods,,Subordinated,,2030-03,,,,(ad)(v),,,4.5,,Industrials,Capital Goods,Subordinated,,Accuride Corp
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Alacrity Solutions Group LLC | Insurance,Alacrity Solutions Group LLC,Alacrity Solutions Group LLC,,Insurance,,,3300000.0,3900000.0,3900000.0,,84.62,8.0,,,,False,,,USD,3300000.0,Insurance,,Subordinated,,2030-02,,,1.0,(ad)(v),,,8.0,,Financials,Insurance,Subordinated,,Alacrity Solutions Group LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,ATX Networks Corp | Capital Goods,ATX Networks Corp,ATX Networks Corp,,Capital Goods,,,0.0,21400000.0,49800000.0,,0.0,10.0,,,,False,,,USD,0.0,,,,,,,,,,,,,,Industrials,Capital Goods,Other,,ATX Networks Corp
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cyncly Refinancing | Software & Services 4,Cyncly Refinancing,Cyncly Refinancing,,Software & Services,,,0.0,0.0,0.0,,,7.5,,,,False,,,USD,0.0,,,,,,,,,,,,,,Information Technology,Software & Services,Other,,Cyncly Refinancing
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Cyncly Refinancing | Software & Services 5,Cyncly Refinancing,Cyncly Refinancing,,Software & Services,,,1500000.0,1600000.0,1600000.0,,93.75,7.5,,,,False,,,USD,1500000.0,Software & Services,,Subordinated,,2033-04,,,,(w)(x),,,7.5,,Information Technology,Software & Services,Subordinated,,Cyncly Refinancing
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Leia Acquisition Ltd. (fka Swift Worldwide Resources Holdco Ltd) | Commercial & Professional Services,Leia Acquisition Ltd.,Leia Acquisition Ltd.,,Commercial & Professional Services,,,200000.0,200000.0,200000.0,,100.0,10.0,,,,False,,,USD,200000.0,Commercial & Professional Services,,Subordinated,,2029-07,,,,(v),,,10.0,,Industrials,Commercial & Professional Services,Subordinated,,Leia Acquisition Ltd.
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nidda Healthcare Holding AG | Pharmaceuticals, Biotechnology & Life Sciences 3",Nidda Healthcare Holding AG,Nidda Healthcare Holding AG,,"Pharmaceuticals, Biotechnology & Life Sciences",,,35000000.0,35000000.0,31000000.0,,112.9,8.5,,,,False,,,USD,35000000.0,"Pharmaceuticals, Biotechnology & Life Sciences",,Subordinated,,2033-10,,,,(v)(w),,,8.5,,Health Care,Health Care Equipment & Services,Subordinated,,Nidda Healthcare Holding AG
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,Sorenson Communications LLC | Telecommunication Services 1,Sorenson Communications LLC,Sorenson Communications LLC,,Telecommunication Services,,,60700000.0,40900000.0,64500000.0,,94.11,,,,,False,,,USD,60700000.0,Telecommunication Services,,Subordinated,,2030-04,,,,(j)(u)(v)(y),,,,,Communication Services,Telecommunication Services,Subordinated,Sorenson,Sorenson Communications LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"801 5th Ave, Seattle, ABF Equity | Equity Real Estate Investment Trusts (REITs)",801 5th Ave,801 5th Ave,Equity,Equity Real Estate Investment Trusts (REITs),,,0.0,13900000.0,,8355231.0,0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Real Estate,Real Estate,Common Equity,,801 5th Ave
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"801 5th Ave, Seattle, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",801 5th Ave,801 5th Ave,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,46400000.0,63200000.0,64300000.0,,72.16,11.0,,,3.0,True,,,USD,46400000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2029-12,,,,(ad)(v)(y)(z),,,11.0,,Real Estate,Real Estate,Mezzanine,,801 5th Ave
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Abacus JV, ABF Equity | Insurance",Abacus JV,Abacus JV,Equity,Insurance,,,800000.0,8800000.0,,8787703.0,9.09,,,,,False,,,USD,800000.0,Insurance,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Black Box,JV / Fund of Funds,Common Equity,,Abacus JV
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Accelerator Investments Aggregator LP, ABF Equity | Financial Services",Accelerator Investments Aggregator LP,Accelerator Investments Aggregator LP,Equity,Financial Services,,,600000.0,1100000.0,,948603.0,54.55,,,,,False,,,USD,600000.0,Financial Services,,Subordinated,,,,,,(ac)(v)(w)(y),,,,,Financials,Diversified Financials,Common Equity,,Accelerator Investments Aggregator LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Altavair AirFinance, ABF Equity | Capital Goods",Altavair AirFinance,Altavair AirFinance,Equity,Capital Goods,,,37400000.0,27500000.0,,27534125.0,136.0,,,,,False,,,USD,37400000.0,Capital Goods,,Subordinated,,,,,,(ac)(v)(w),,,,,Industrials,Capital Goods,Common Equity,,Altavair AirFinance
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"AOP SFR 1 LLC (FKA Avenue One PropCo), ABF Equity | Equity Real Estate Investment Trusts (REITs)",AOP SFR 1 LLC,AOP SFR 1 LLC,Equity,Equity Real Estate Investment Trusts (REITs),,,5100000.0,10500000.0,,10542123.0,48.57,,,,,False,,,USD,5100000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,,,,,(ad)(v)(y),,,,,Real Estate,Real Estate,Common Equity,,AOP SFR 1 LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"AOP SFR 1 LLC (FKA Avenue One PropCo), Term Loan | Equity Real Estate Investment Trusts (REITs)",AOP SFR 1 LLC,AOP SFR 1 LLC,Equity,Equity Real Estate Investment Trusts (REITs),,,35300000.0,35300000.0,35300000.0,,100.0,7.0,,,,False,,,USD,35300000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2034-03,,,,(ad)(v),,,7.0,,Real Estate,Real Estate,Common Equity,,AOP SFR 1 LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Australis Maritime II, ABF Equity | Transportation",Australis Maritime II,Australis Maritime II,Equity,Transportation,,,23600000.0,22500000.0,,22537941.0,104.89,,,,,False,,,USD,23600000.0,Transportation,,Subordinated,,,,,,(ad)(v)(w),,,,,Industrials,Transportation,Common Equity,,Australis Maritime II
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Australis Maritime, Common Stock | Transportation",Australis Maritime,Australis Maritime,Common Equity,Transportation,,,1400000.0,1300000.0,,1281444.0,107.69,,,,,False,,,USD,1400000.0,Transportation,,Subordinated,,,,,,(ad)(v)(w),,,,,Industrials,Transportation,Common Equity,,Australis Maritime
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Auxilior Capital Partners Inc, Preferred Equity | Financial Services",Auxilior Capital Partners Inc,Auxilior Capital Partners Inc,Preferred Equity,Financial Services,,,20400000.0,20400000.0,20400000.0,,100.0,14.5,,,9.5,True,,,USD,20400000.0,Financial Services,,Subordinated,,2030-04,,,,(v),,,14.5,,Financials,Diversified Financials,Preferred Equity,,Auxilior Capital Partners Inc
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Avida Holding AB, Common Stock | Financial Services",Avida Holding AB,Avida Holding AB,Common Equity,Financial Services,,,47500000.0,74900000.0,,720108628.0,63.42,,,,,False,,,USD,47500000.0,Financial Services,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Financials,Diversified Financials,Common Equity,Avida Finans,Avida Holding AB
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Avida Holding AB, Subordinated Bond | Financial Services",Avida Holding AB,Avida Holding AB,Subordinated,Financial Services,,,1600000.0,1300000.0,15000000.0,,10.67,9.3,,,,False,,,USD,1600000.0,Financial Services,,Subordinated,,2034-01,,,,(ad)(v)(w),,,9.3,,Financials,Diversified Financials,Subordinated,Avida Finans,Avida Holding AB
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, ABF Equity | Transportation",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,Equity,Transportation,,,100000.0,100000.0,,78953.0,100.0,,,,,False,,,USD,100000.0,Transportation,,Subordinated,,,,,,(ac)(v)(y),,,,,Industrials,Transportation,Common Equity,,Bond Aviation Holdings LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Bond Aviation Holdings LLC, Term Loan | Transportation 1",Bond Aviation Holdings LLC,Bond Aviation Holdings LLC,,Transportation,,,28800000.0,28800000.0,28800000.0,,100.0,9.0,,,,False,,,USD,28800000.0,Transportation,,Subordinated,,2033-10,,,,(ac)(v),,,9.0,,Industrials,Transportation,Subordinated,,Bond Aviation Holdings LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Builders Capital Loan Acquisition Trust 2022-RTL1, Structured Mezzanine | Real Estate Management & Development",Builders Capital Loan Acquisition Trust 2022-RTL1,Builders Capital Loan Acquisition Trust 2022-RTL1,Mezzanine,Real Estate Management & Development,,,0.0,1400000.0,1800000.0,,0.0,18.0,,,,False,,,USD,0.0,,,,,,,,,,,,,,Real Estate,Real Estate,Mezzanine,,Builders Capital Loan Acquisition Trust 2022-RTL1
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Byrider Finance LLC, ABF Equity | Automobiles & Components",Byrider Finance LLC,Byrider Finance LLC,Equity,Automobiles & Components,,,0.0,0.0,,54407.0,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Consumer Discretionary,Automobiles & Components,Common Equity,,Byrider Finance LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Capital Automotive LP, ABF Equity | Equity Real Estate Investment Trusts (REITs)",Capital Automotive LP,Capital Automotive LP,Equity,Equity Real Estate Investment Trusts (REITs),,,23700000.0,10800000.0,,9153841.0,219.44,,,,,False,,,USD,23700000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,,,,,(ad)(v)(w),,,,,Real Estate,Real Estate,Common Equity,,Capital Automotive LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Capital Automotive LP, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",Capital Automotive LP,Capital Automotive LP,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,18300000.0,18000000.0,18300000.0,,100.0,11.0,,,,False,,,USD,18300000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2028-12,,,,(ad)(v)(w),,,11.0,,Real Estate,Real Estate,Mezzanine,,Capital Automotive LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Curia Receivables II SPV LLC (FKA Curia Global Inc), Revolver | Pharmaceuticals, Biotechnology & Life Sciences 1",Curia Receivables II SPV LLC,Curia Receivables II SPV LLC,,"Pharmaceuticals, Biotechnology & Life Sciences",,,42100000.0,41700000.0,41700000.0,,100.96,6.3,,,,False,,,USD,42100000.0,"Pharmaceuticals, Biotechnology & Life Sciences",,Subordinated,,2029-01,,,1.0,(v)(w),,,6.3,,Health Care,Health Care Equipment & Services,Subordinated,,Curia Receivables II SPV LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Drive Revel, ABF Equity | Financial Services",Drive Revel,Drive Revel,Equity,Financial Services,,,23300000.0,21500000.0,,19207891.0,108.37,,,,,False,,,USD,23300000.0,Financial Services,,Subordinated,,,,,,(v)(w),,,,,Financials,Diversified Financials,Common Equity,,Drive Revel
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Fortna AR LLC (FKA Fortna Group Inc), Revolver | Capital Goods 1",Fortna AR LLC,Fortna AR LLC,,Capital Goods,,,37000000.0,37000000.0,37000000.0,,100.0,4.8,,,,False,,,USD,37000000.0,Capital Goods,,Subordinated,,2029-06,,,0.8,(v)(w),,,4.8,,Industrials,Capital Goods,Subordinated,,Fortna AR LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Container, ABF Equity | Transportation",Galaxy Container,Galaxy Container,Equity,Transportation,,,200000.0,200000.0,,235566.0,100.0,,,,,False,,,USD,200000.0,Transportation,,Subordinated,,,,,,(ad)(v)(y),,,,,Industrials,Transportation,Common Equity,,Galaxy Container
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Galaxy Container, Bond | Transportation",Galaxy Container,Galaxy Container,,Transportation,,,200000.0,200000.0,200000.0,,100.0,8.6,,,,False,,,USD,200000.0,Transportation,,Subordinated,,,,,,(ad)(v)(y),,,,,Industrials,Transportation,Subordinated,,Galaxy Container
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Global Jet Capital LLC, Preferred Stock | Commercial & Professional Services",Global Jet Capital LLC,Global Jet Capital LLC,Preferred Equity,Commercial & Professional Services,,,204300000.0,242800000.0,,425557318.0,84.14,,,,,False,,,USD,204300000.0,Commercial & Professional Services,,Subordinated,,,,,,(j)(u)(v)(y),,,,,Industrials,Commercial & Professional Services,Preferred Equity,,Global Jet Capital LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"GreenSky Holdings LLC, ABF Equity | Financial Services 1",GreenSky Holdings LLC,GreenSky Holdings LLC,Equity,Financial Services,,,29300000.0,23700000.0,,23636941.0,123.63,,,,,False,,,USD,29300000.0,Financial Services,,Subordinated,,,,,,(ac)(v)(y),,,,,Financials,Diversified Financials,Common Equity,GreenSky,GreenSky Holdings LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"GreenSky Holdings LLC, Term Loan | Financial Services",GreenSky Holdings LLC,GreenSky Holdings LLC,,Financial Services,,,33100000.0,33100000.0,33100000.0,,100.0,9.3,,,,False,,,USD,33100000.0,Financial Services,,Subordinated,,2034-03,,,,(ac)(v),,,9.3,,Financials,Diversified Financials,Subordinated,GreenSky,GreenSky Holdings LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Harley-Davidson Financial Services Inc, ABF Equity | Financial Services 1",Harley-Davidson Financial Services Inc,Harley-Davidson Financial Services Inc,Equity,Financial Services,,,36000000.0,35300000.0,,35302325.0,101.98,,,,,False,,,USD,36000000.0,Financial Services,,Subordinated,,,,,,(v)(w),,,,,Financials,Diversified Financials,Common Equity,,Harley-Davidson Financial Services Inc
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance 2.0, Common Stock | Insurance",Kilter Finance 2.0,Kilter Finance 2.0,Common Equity,Insurance,,,4000000.0,4000000.0,,3960000.0,100.0,,,,,False,,,USD,4000000.0,Insurance,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Financials,Insurance,Common Equity,,Kilter Finance 2.0
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, ABF Equity | Insurance",Kilter Finance,Kilter Finance,Equity,Insurance,,,2700000.0,500000.0,,573828.0,540.0,,,,,False,,,USD,2700000.0,Insurance,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Financials,Insurance,Common Equity,,Kilter Finance
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Kilter Finance, Preferred Stock | Insurance",Kilter Finance,Kilter Finance,Preferred Equity,Insurance,,,89200000.0,89200000.0,89200000.0,,100.0,12.0,,,6.0,True,,,USD,89200000.0,Insurance,,Subordinated,,,,,,(ad)(v)(w),,,12.0,,Financials,Insurance,Preferred Equity,,Kilter Finance
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Altitude II Offshore Aggregator LP, Partnership Interest | Capital Goods",KKR Altitude II Offshore Aggregator LP,KKR Altitude II Offshore Aggregator LP,,Capital Goods,,,116000000.0,107000000.0,,107005707.0,108.41,,,,,False,,,USD,116000000.0,Capital Goods,,Subordinated,,,,,,(ad)(v)(w),,,,,Industrials,Capital Goods,Subordinated,CIRCOR,KKR Altitude II Offshore Aggregator LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Central Park Leasing Aggregator L.P., Partnership Interest | Capital Goods",KKR Central Park Leasing Aggregator L.P.,KKR Central Park Leasing Aggregator L.P.,,Capital Goods,,,27000000.0,39100000.0,,39141059.0,69.05,,,,,False,,,USD,27000000.0,Capital Goods,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Industrials,Capital Goods,Subordinated,,KKR Central Park Leasing Aggregator L.P.
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Chord IP Aggregator LP, Partnership Interest | Media & Entertainment",KKR Chord IP Aggregator LP,KKR Chord IP Aggregator LP,,Media & Entertainment,,,200000.0,0.0,,35894.0,,,,,,False,,,USD,200000.0,Media & Entertainment,,Subordinated,,,,,,(ad)(v)(w),,,,,Communication Services,Media & Entertainment,Subordinated,,KKR Chord IP Aggregator LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Rocket Loans Aggregator LLC, Partnership Interest | Financial Services",KKR Rocket Loans Aggregator LLC,KKR Rocket Loans Aggregator LLC,,Financial Services,,,1700000.0,1800000.0,,1778779.0,94.44,,,,,False,,,USD,1700000.0,Financial Services,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Financials,Diversified Financials,Subordinated,,KKR Rocket Loans Aggregator LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KKR Zeno Aggregator LP (K2 Aviation), Partnership Interest | Capital Goods",KKR Zeno Aggregator LP (K2 Aviation),KKR Zeno Aggregator LP (K2 Aviation),,Capital Goods,,,400000.0,0.0,,3306.0,,,,,,False,,,USD,400000.0,Capital Goods,,Subordinated,,,,,,(ad)(v)(w),,,,,Industrials,Capital Goods,Subordinated,,KKR Zeno Aggregator LP (K2 Aviation)
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"KSC I Aircraft LP, ABF Equity | Capital Goods",KSC I Aircraft LP,KSC I Aircraft LP,Equity,Capital Goods,,,10100000.0,10100000.0,,10097463.0,100.0,,,,,False,,,USD,10100000.0,Capital Goods,,Subordinated,,,,,,(ad)(v)(w)(y),,,,,Industrials,Capital Goods,Common Equity,,KSC I Aircraft LP
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, ABF Equity | Equity Real Estate Investment Trusts (REITs)",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,2100000.0,27000000.0,,26991221.0,7.78,,,,,False,,,USD,2100000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,,,,,(ad)(v)(y),,,,,Real Estate,Real Estate,Common Equity,,My Community Homes PropCo 2
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 1",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,70700000.0,70700000.0,70700000.0,,100.0,7.5,,,,False,,,USD,70700000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2034-03,,,,(ad)(v),,,7.5,,Real Estate,Real Estate,Common Equity,,My Community Homes PropCo 2
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 2",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,4300000.0,4300000.0,4300000.0,,100.0,7.5,,,,False,,,USD,4300000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2035-04,,,,(ad)(v),,,7.5,,Real Estate,Real Estate,Common Equity,,My Community Homes PropCo 2
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"My Community Homes PropCo 2, Term Loan | Equity Real Estate Investment Trusts (REITs) 3",My Community Homes PropCo 2,My Community Homes PropCo 2,Equity,Equity Real Estate Investment Trusts (REITs),,,22700000.0,22700000.0,22700000.0,,100.0,7.5,,,,False,,,USD,22700000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2035-06,,,,(ad)(v),,,7.5,,Real Estate,Real Estate,Common Equity,,My Community Homes PropCo 2
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Newday Group Jersey Ltd, ABF Equity | Financial Services",Newday Group Jersey Ltd,Newday Group Jersey Ltd,Equity,Financial Services,,,7800000.0,5600000.0,,4172556.0,139.29,,,,,False,,,USD,7800000.0,Financial Services,,Subordinated,,,,,,(v)(w)(y),,,,,Financials,Diversified Financials,Common Equity,,Newday Group Jersey Ltd
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Newday Group Jersey Ltd, Bond | Financial Services",Newday Group Jersey Ltd,Newday Group Jersey Ltd,,Financial Services,,,31500000.0,31900000.0,23900000.0,,98.75,12.8,,,,False,,,USD,31500000.0,Financial Services,,Subordinated,,2036-08,,,,(v)(w),,,12.8,,Financials,Diversified Financials,Subordinated,,Newday Group Jersey Ltd
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,NewStar Clarendon 2014-1A Class D | Financial Services,NewStar Clarendon 2014-1A Class D,NewStar Clarendon 2014-1A Class D,,Financial Services,,,600000.0,0.0,8300000.0,,7.23,,,,,False,,,USD,600000.0,Financial Services,,Subordinated,,2027-01,,,,(v)(w),,,,,Financials,Diversified Financials,Subordinated,,NewStar Clarendon 2014-1A Class D
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Norway_France, ABF Equity | Financial Services",Norway_France,Norway_France,Equity,Financial Services,,,5700000.0,5200000.0,,4713856.0,109.62,,,,,False,,,USD,5700000.0,Financial Services,,Subordinated,,,,,,(v)(w),,,,,Financials,Diversified Financials,Common Equity,,Norway_France
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Nottingdale Receivables Limited (FKA TalkTalk Telecom Group Ltd), Revolver | Telecommunication Services 1",Nottingdale Receivables Limited,Nottingdale Receivables Limited,,Telecommunication Services,,,57600000.0,55200000.0,43800000.0,,104.35,7.0,,,,False,,,USD,57600000.0,Telecommunication Services,,Subordinated,,2026-09,,,1.5,(v)(w),,,7.0,,Communication Services,Telecommunication Services,Subordinated,,Nottingdale Receivables Limited
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"PayPal Danube 2, ABF Equity | Financial Services",PayPal Danube 2,PayPal Danube 2,Equity,Financial Services,,,31400000.0,31500000.0,,27142947.0,99.68,,,,,False,,,USD,31400000.0,Financial Services,,Subordinated,,,,,,(v)(w),,,,,Financials,Diversified Financials,Common Equity,,PayPal Danube 2
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"PayPal Europe Sarl et Cie SCA, ABF Equity | Financial Services",PayPal Europe Sarl et Cie SCA,PayPal Europe Sarl et Cie SCA,Equity,Financial Services,,,48200000.0,49700000.0,,45256859.0,96.98,,,,,False,,,USD,48200000.0,Financial Services,,Subordinated,,,,,,(v)(w),,,,,Financials,Diversified Financials,Common Equity,,PayPal Europe Sarl et Cie SCA
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Philippine Airlines 777, Term Loan | Transportation 1",Philippine Airlines 777,Philippine Airlines 777,,Transportation,,,5800000.0,5800000.0,5800000.0,,100.0,6.5,,,,False,,,USD,5800000.0,Transportation,,Subordinated,,2027-10,,,,(v)(w),,,6.5,,Industrials,Transportation,Subordinated,,Philippine Airlines 777
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Powin Energy Corp/NV, Warrants | Capital Goods",Powin Energy Corp/NV,Powin Energy Corp/NV,Warrant,Capital Goods,,,0.0,0.0,,2067356.0,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Industrials,Capital Goods,Warrant,,Powin Energy Corp/NV
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Prime ST LLC, ABF Equity | Equity Real Estate Investment Trusts (REITs)",Prime ST LLC,Prime ST LLC,Equity,Equity Real Estate Investment Trusts (REITs),,,0.0,7000000.0,,4534461.0,0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Real Estate,Real Estate,Common Equity,,Prime ST LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Prime ST LLC, Structured Mezzanine | Equity Real Estate Investment Trusts (REITs)",Prime ST LLC,Prime ST LLC,Mezzanine,Equity Real Estate Investment Trusts (REITs),,,22200000.0,65000000.0,66200000.0,,33.53,11.0,,,6.0,True,,,USD,22200000.0,Equity Real Estate Investment Trusts (REITs),,Subordinated,,2030-03,,,,(ad)(v)(y)(z),,,11.0,,Real Estate,Real Estate,Mezzanine,,Prime ST LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Residential Opportunities I LLC, ABF Equity | Real Estate Management & Development",Residential Opportunities I LLC,Residential Opportunities I LLC,Equity,Real Estate Management & Development,,,100000.0,0.0,,39.0,,,,,,False,,,USD,100000.0,Real Estate Management & Development,,Subordinated,,,,,,(v)(y),,,,,Real Estate,Real Estate,Common Equity,,Residential Opportunities I LLC
FSK,0001422183,0001628280-26-033118,10-Q,2026-03-31,2026-05-11,"Roemanu LLC, ABF Equity | Financial Services",Roemanu LLC,Roemanu LLC,Equity,Financial Services,,,197300000.0,222900000.0,,220778388.0,88.52,,,,,False,,,USD,197300000.0,Financial Services,,Subordinated,,,,,,(ad)(v),,,,,Financials,Diversified Financials,Common Equity,Toorak Capital Partners,Roemanu LLC
