bdc,cik,accession,form,period_end,file_date,identifier,entity,company,type,sector,desc,affil,fv,cost,par,shares,mark,spread,rate,base_rate,pik_rate,pik,maturity,acq,ccy,fv_raw,sector_soi,affiliation_soi,investment_type_soi,base_rate_soi,maturity_soi,acq_soi,business_description,rate_floor_soi,footnotes,pct_net_assets_soi,interest_rate_soi,spread_soi,pik_rate_soi,gics_sector,gics_industry_group,type_canonical,common_name,legal_name
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Messenger, LLC | One stop 1 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,17194000.0,17171000.0,17200000.0,,99.97,5.0,8.67,,,False,,,USD,17194000.0,Paper & Forest Products,Unaffiliated,One stop,,2027-12,,,,,0.4,8.67,5.0,,Materials,Materials,First Lien,,"Messenger, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Messenger, LLC | One stop 4 | Non-Affiliated Issuer","Messenger, LLC","Messenger, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Materials,Materials,First Lien,,"Messenger, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"ACP Ulysses Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","ACP Ulysses Buyer, Inc.","ACP Ulysses Buyer, Inc.",First Lien,,,,32167000.0,32311000.0,32442000.0,,99.15,5.0,8.73,,,False,,,USD,32167000.0,Pharmaceuticals,Unaffiliated,One stop,,2030-02,,,,,0.8,8.73,5.0,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,"ACP Ulysses Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Amalthea Parent, Inc. | One stop 1 | Non-Affiliated Issuer","Amalthea Parent, Inc.","Amalthea Parent, Inc.",First Lien,,,,85672000.0,85166000.0,86601000.0,,98.93,5.0,8.93,,,False,,,USD,85672000.0,Pharmaceuticals,Unaffiliated,One stop,,2027-03,,,,,2.3,8.93,5.0,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,"Amalthea Parent, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Apothecary Products, LLC | Senior secured 1 | Non-Affiliated Issuer","Apothecary Products, LLC","Apothecary Products, LLC",First Lien,,,,1984000.0,1983000.0,1984000.0,,100.0,5.25,8.88,,,False,,,USD,1984000.0,Pharmaceuticals,Unaffiliated,Senior secured,,2027-07,,,,,0.1,8.88,5.25,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,"Apothecary Products, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Apothecary Products, LLC | Senior secured 2 | Non-Affiliated Issuer","Apothecary Products, LLC","Apothecary Products, LLC",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,"Apothecary Products, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Caerus Midco 3 S.A.R.L. | One stop 1 | Non-Affiliated Issuer,Caerus Midco 3 S.A.R.L.,Caerus Midco 3 S.A.R.L.,First Lien,,,,38412000.0,39191000.0,39197000.0,,98.0,5.0,8.73,,,False,,,USD,38412000.0,Pharmaceuticals,Unaffiliated,One stop,,2029-05,,,,,0.8,8.73,5.0,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,Caerus Midco 3 S.A.R.L.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Cobalt Buyer Sub, Inc. | One stop 1 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,27372000.0,29312000.0,29432000.0,,93.0,5.75,9.42,,,False,,,USD,27372000.0,Pharmaceuticals,Unaffiliated,One stop,,2028-10,,,,,0.4,9.42,5.75,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,BioVectra,"Cobalt Buyer Sub, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Cobalt Buyer Sub, Inc. | One stop 4 | Non-Affiliated Issuer","Cobalt Buyer Sub, Inc.","Cobalt Buyer Sub, Inc.",First Lien,,,,1400000.0,1456000.0,1463000.0,,95.69,5.75,9.42,,,False,,,USD,1400000.0,Pharmaceuticals,Unaffiliated,One stop,,2027-10,,,,,,9.42,5.75,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,BioVectra,"Cobalt Buyer Sub, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Creek Parent, Inc. | One stop 1 | Non-Affiliated Issuer","Creek Parent, Inc.","Creek Parent, Inc.",First Lien,,,,55288000.0,55351000.0,56118000.0,,98.52,5.0,8.64,,,False,,,USD,55288000.0,Pharmaceuticals,Unaffiliated,One stop,,2031-12,,,,,1.5,8.64,5.0,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,Catalent,"Creek Parent, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Creek Parent, Inc. | One stop 2 | Non-Affiliated Issuer","Creek Parent, Inc.","Creek Parent, Inc.",First Lien,,,,-121000.0,-99000.0,0.0,,122.22,,,,,False,,,USD,-121000.0,Pharmaceuticals,Unaffiliated,One stop,,2031-12,,,,,,,,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,Catalent,"Creek Parent, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Spark Bidco Limited | Senior secured 1 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,54225000.0,55274000.0,56483000.0,,96.0,6.53,7.73,,2.53,True,,,USD,54225000.0,Pharmaceuticals,Unaffiliated,Senior secured,,2028-11,,,,,1.0,7.73,6.53,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,Spark Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Spark Bidco Limited | Senior secured 6 | Non-Affiliated Issuer,Spark Bidco Limited,Spark Bidco Limited,First Lien,,,,190000.0,199000.0,198000.0,,95.96,6.25,9.98,,,False,,,USD,190000.0,Pharmaceuticals,Unaffiliated,Senior secured,,2028-11,,,,,,9.98,6.25,,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",First Lien,,Spark Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"ALKU Intermediate Holdings, LLC | One stop 1 | Non-Affiliated Issuer","ALKU Intermediate Holdings, LLC","ALKU Intermediate Holdings, LLC",First Lien,,,,6589000.0,6693000.0,6677000.0,,98.68,6.25,9.98,,,False,,,USD,6589000.0,Professional Services,Unaffiliated,One stop,,2029-05,,,,,0.2,9.98,6.25,,Industrials,Commercial & Professional Services,First Lien,,"ALKU Intermediate Holdings, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"ALKU Intermediate Holdings, LLC | One stop 2 | Non-Affiliated Issuer","ALKU Intermediate Holdings, LLC","ALKU Intermediate Holdings, LLC",First Lien,,,,715000.0,733000.0,738000.0,,96.88,5.5,9.23,,,False,,,USD,715000.0,Professional Services,Unaffiliated,One stop,,2029-05,,,,,,9.23,5.5,,Industrials,Commercial & Professional Services,First Lien,,"ALKU Intermediate Holdings, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"bswift, LLC | One stop 1 | Non-Affiliated Issuer","bswift, LLC","bswift, LLC",First Lien,,,,17648000.0,17871000.0,17916000.0,,98.5,4.75,8.42,,,False,,,USD,17648000.0,Professional Services,Unaffiliated,One stop,,2028-11,,,,,0.2,8.42,4.75,,Industrials,Commercial & Professional Services,First Lien,,"bswift, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Denali Intermediate Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","Denali Intermediate Holdings, Inc.","Denali Intermediate Holdings, Inc.",First Lien,,,,1824000.0,1824000.0,1842000.0,,99.02,5.5,9.12,,,False,,,USD,1824000.0,Professional Services,Unaffiliated,One stop,,2032-08,,,,,,9.12,5.5,,Industrials,Commercial & Professional Services,First Lien,Dun & Bradstreet,"Denali Intermediate Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,DISA Holdings Corp. | Senior secured 1 | Non-Affiliated Issuer,DISA Holdings Corp.,DISA Holdings Corp.,First Lien,,,,7975000.0,8002000.0,8044000.0,,99.14,5.0,8.69,,,False,,,USD,7975000.0,Professional Services,Unaffiliated,Senior secured,,2028-09,,,,,0.1,8.69,5.0,,Industrials,Commercial & Professional Services,First Lien,,DISA Holdings Corp.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,DISA Holdings Corp. | Subordinated debt | Non-Affiliated Issuer,DISA Holdings Corp.,DISA Holdings Corp.,Subordinated,,,,106000.0,106000.0,106000.0,,100.0,8.5,10.18,,2.0,True,,,USD,106000.0,Professional Services,Unaffiliated,Subordinated debt,,2029-03,,,,,,10.18,8.5,,Industrials,Commercial & Professional Services,Subordinated,,DISA Holdings Corp.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,DISA Holdings Corp. | Senior secured 5 | Non-Affiliated Issuer,DISA Holdings Corp.,DISA Holdings Corp.,First Lien,,,,-2000.0,-1000.0,0.0,,200.0,,,,,False,,,USD,-2000.0,Professional Services,Unaffiliated,Senior secured,,2028-09,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,DISA Holdings Corp.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Eclipse Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","Eclipse Buyer, Inc.","Eclipse Buyer, Inc.",First Lien,,,,13997000.0,14177000.0,14283000.0,,98.0,4.5,8.15,,,False,,,USD,13997000.0,Professional Services,Unaffiliated,One stop,,2031-09,,,,,0.4,8.15,4.5,,Industrials,Commercial & Professional Services,First Lien,,"Eclipse Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Eclipse Buyer, Inc. | One stop 2 | Non-Affiliated Issuer","Eclipse Buyer, Inc.","Eclipse Buyer, Inc.",First Lien,,,,-84000.0,-61000.0,0.0,,137.7,,,,,False,,,USD,-84000.0,Professional Services,Unaffiliated,One stop,,2031-09,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"Eclipse Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Eliassen Group, LLC | One stop 1 | Non-Affiliated Issuer","Eliassen Group, LLC","Eliassen Group, LLC",First Lien,,,,2181000.0,2240000.0,2252000.0,,96.85,5.75,9.48,,,False,,,USD,2181000.0,Professional Services,Unaffiliated,One stop,,2028-04,,,,,0.1,9.48,5.75,,Industrials,Commercial & Professional Services,First Lien,,"Eliassen Group, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"IG Investments Holdings, LLC | One stop 1 | Non-Affiliated Issuer","IG Investments Holdings, LLC","IG Investments Holdings, LLC",First Lien,,,,13145000.0,13190000.0,13227000.0,,99.38,5.0,8.66,,,False,,,USD,13145000.0,Professional Services,Unaffiliated,One stop,,2028-09,,,,,0.4,8.66,5.0,,Industrials,Commercial & Professional Services,First Lien,Insight Global,"IG Investments Holdings, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"IG Investments Holdings, LLC | One stop 2 | Non-Affiliated Issuer","IG Investments Holdings, LLC","IG Investments Holdings, LLC",First Lien,,,,0.0,-1000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,Insight Global,"IG Investments Holdings, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,NBG Acquisition Corp. | One stop 1 | Non-Affiliated Issuer,NBG Acquisition Corp.,NBG Acquisition Corp.,First Lien,,,,30047000.0,35371000.0,35792000.0,,83.95,6.0,6.16,,3.5,True,,,USD,30047000.0,Professional Services,Unaffiliated,One stop,,2030-11,,,,,0.8,6.16,6.0,,Industrials,Commercial & Professional Services,First Lien,,NBG Acquisition Corp.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PlanSource Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","PlanSource Holdings, Inc.","PlanSource Holdings, Inc.",First Lien,,,,16998000.0,17332000.0,17345000.0,,98.0,5.5,9.17,,,False,,,USD,16998000.0,Professional Services,Unaffiliated,One stop,,2026-12,,,,,0.4,9.17,5.5,,Industrials,Commercial & Professional Services,First Lien,,"PlanSource Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"PlanSource Holdings, Inc. | One stop 4 | Non-Affiliated Issuer","PlanSource Holdings, Inc.","PlanSource Holdings, Inc.",First Lien,,,,-5000.0,0.0,0.0,,,,,,,False,,,USD,-5000.0,Professional Services,Unaffiliated,One stop,,2026-12,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"PlanSource Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Procure Acquireco, Inc. | One stop 1 | Non-Affiliated Issuer","Procure Acquireco, Inc.","Procure Acquireco, Inc.",First Lien,,,,29023000.0,29056000.0,29037000.0,,99.95,4.75,8.48,,,False,,,USD,29023000.0,Professional Services,Unaffiliated,One stop,,2028-12,,,,,0.7,8.48,4.75,,Industrials,Commercial & Professional Services,First Lien,,"Procure Acquireco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Procure Acquireco, Inc. | One stop 3 | Non-Affiliated Issuer","Procure Acquireco, Inc.","Procure Acquireco, Inc.",First Lien,,,,0.0,0.0,0.0,,,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"Procure Acquireco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Procure Acquireco, Inc. | One stop 4 | Non-Affiliated Issuer","Procure Acquireco, Inc.","Procure Acquireco, Inc.",First Lien,,,,-8000.0,-50000.0,0.0,,16.0,,,,,False,,,USD,-8000.0,Professional Services,Unaffiliated,One stop,,2028-12,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"Procure Acquireco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Teaching Company, The | Senior secured 1 | Non-Affiliated Issuer","Teaching Company, The","Teaching Company, The",First Lien,,,,429000.0,429000.0,435000.0,,98.62,5.5,9.17,,,False,,,USD,429000.0,Professional Services,Unaffiliated,Senior secured,,2031-02,,,,,,9.17,5.5,,Industrials,Commercial & Professional Services,First Lien,,"Teaching Company, The"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Teaching Company, The | Senior secured 2 | Non-Affiliated Issuer","Teaching Company, The","Teaching Company, The",First Lien,,,,-1000.0,-1000.0,0.0,,100.0,,,,,False,,,USD,-1000.0,Professional Services,Unaffiliated,Senior secured,,2031-02,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,,"Teaching Company, The"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Varicent Intermediate Holdings Corporation | One stop 1 | Non-Affiliated Issuer,Varicent Intermediate Holdings Corporation,Varicent Intermediate Holdings Corporation,First Lien,,,,55746000.0,57814000.0,58373000.0,,95.5,6.0,6.48,,3.25,True,,,USD,55746000.0,Professional Services,Unaffiliated,One stop,,2031-08,,,,,1.4,6.48,6.0,,Industrials,Commercial & Professional Services,First Lien,Varicent,Varicent Intermediate Holdings Corporation
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Varicent Intermediate Holdings Corporation | One stop 2 | Non-Affiliated Issuer,Varicent Intermediate Holdings Corporation,Varicent Intermediate Holdings Corporation,First Lien,,,,-525000.0,-98000.0,0.0,,535.71,,,,,False,,,USD,-525000.0,Professional Services,Unaffiliated,One stop,,2031-08,,,,,,,,,Industrials,Commercial & Professional Services,First Lien,Varicent,Varicent Intermediate Holdings Corporation
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Inhabit IQ Inc. | One stop 1 | Non-Affiliated Issuer,Inhabit IQ Inc.,Inhabit IQ Inc.,First Lien,,,,-62000.0,-6000.0,0.0,,1033.33,,,,,False,,,USD,-62000.0,Real Estate Management & Development,Unaffiliated,One stop,,2032-01,,,,,,,,,Real Estate,Real Estate,First Lien,,Inhabit IQ Inc.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Inhabit IQ Inc. | One stop 2 | Non-Affiliated Issuer,Inhabit IQ Inc.,Inhabit IQ Inc.,First Lien,,,,6685000.0,6807000.0,6821000.0,,98.01,4.5,8.14,,,False,,,USD,6685000.0,Real Estate Management & Development,Unaffiliated,One stop,,2032-01,,,,,0.2,8.14,4.5,,Real Estate,Real Estate,First Lien,,Inhabit IQ Inc.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"MRI Software, LLC | One stop 1 | Non-Affiliated Issuer","MRI Software, LLC","MRI Software, LLC",First Lien,,,,55643000.0,55973000.0,55933000.0,,99.48,4.75,8.48,,,False,,,USD,55643000.0,Real Estate Management & Development,Unaffiliated,One stop,,2028-02,,,,,0.9,8.48,4.75,,Information Technology,Software & Services,First Lien,,"MRI Software, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,RPL Bidco Limited | One stop 1 | Non-Affiliated Issuer,RPL Bidco Limited,RPL Bidco Limited,First Lien,,,,48095000.0,48919000.0,48827000.0,,98.5,5.0,8.73,,,False,,,USD,48095000.0,Real Estate Management & Development,Unaffiliated,One stop,,2028-08,,,,,0.2,8.73,5.0,,Real Estate,Real Estate,First Lien,,RPL Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,RPL Bidco Limited | One stop 5 | Non-Affiliated Issuer,RPL Bidco Limited,RPL Bidco Limited,First Lien,,,,-2000.0,0.0,0.0,,,,,,,False,,,USD,-2000.0,Real Estate Management & Development,Unaffiliated,One stop,,2028-02,,,,,,,,,Real Estate,Real Estate,First Lien,,RPL Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Internet Truckstop Group, LLC | One stop 1 | Non-Affiliated Issuer","Internet Truckstop Group, LLC","Internet Truckstop Group, LLC",First Lien,,,,40361000.0,41145000.0,41185000.0,,98.0,5.25,9.13,,,False,,,USD,40361000.0,Road & Rail,Unaffiliated,One stop,,2027-04,,,,,0.8,9.13,5.25,,Industrials,Transportation,First Lien,,"Internet Truckstop Group, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Internet Truckstop Group, LLC | One stop 3 | Non-Affiliated Issuer","Internet Truckstop Group, LLC","Internet Truckstop Group, LLC",First Lien,,,,-8000.0,-1000.0,0.0,,800.0,,,,,False,,,USD,-8000.0,Road & Rail,Unaffiliated,One stop,,2027-04,,,,,,,,,Industrials,Transportation,First Lien,,"Internet Truckstop Group, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Anaplan, Inc. | One stop 1 | Non-Affiliated Issuer","Anaplan, Inc.","Anaplan, Inc.",First Lien,,,,56436000.0,58015000.0,57883000.0,,97.5,4.5,8.17,,,False,,,USD,56436000.0,Software,Unaffiliated,One stop,,2029-06,,,,,1.5,8.17,4.5,,Information Technology,Software & Services,First Lien,,"Anaplan, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Anaplan, Inc. | One stop 2 | Non-Affiliated Issuer","Anaplan, Inc.","Anaplan, Inc.",First Lien,,,,-8000.0,0.0,0.0,,,,,,,False,,,USD,-8000.0,Software,Unaffiliated,One stop,,2028-06,,,,,,,,,Information Technology,Software & Services,First Lien,,"Anaplan, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Appfire Technologies, LLC | One stop 1 | Non-Affiliated Issuer","Appfire Technologies, LLC","Appfire Technologies, LLC",First Lien,,,,55828000.0,57260000.0,57259000.0,,97.5,4.75,8.48,,,False,,,USD,55828000.0,Software,Unaffiliated,One stop,,2028-03,,,,,1.5,8.48,4.75,,Information Technology,Software & Services,First Lien,,"Appfire Technologies, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Appfire Technologies, LLC | One stop 2 | Non-Affiliated Issuer","Appfire Technologies, LLC","Appfire Technologies, LLC",First Lien,,,,-12000.0,0.0,0.0,,,,,,,False,,,USD,-12000.0,Software,Unaffiliated,One stop,,2028-03,,,,,,,,,Information Technology,Software & Services,First Lien,,"Appfire Technologies, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Aras Corporation | One stop 1 | Non-Affiliated Issuer,Aras Corporation,Aras Corporation,First Lien,,,,28965000.0,29879000.0,29800000.0,,97.2,5.0,8.73,,,False,,,USD,28965000.0,Software,Unaffiliated,One stop,,2029-04,,,,,0.8,8.73,5.0,,Information Technology,Software & Services,First Lien,,Aras Corporation
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Armstrong Bidco Limited | One stop 1 | Non-Affiliated Issuer,Armstrong Bidco Limited,Armstrong Bidco Limited,First Lien,,,,8641000.0,8107000.0,8773000.0,,98.5,5.25,8.98,,,False,,,USD,8641000.0,Software,Unaffiliated,One stop,,2029-06,,,,,0.2,8.98,5.25,,Information Technology,Software & Services,First Lien,,Armstrong Bidco Limited
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Arrow Buyer, Inc. | One stop 1 | Non-Affiliated Issuer","Arrow Buyer, Inc.","Arrow Buyer, Inc.",First Lien,,,,27703000.0,27719000.0,27843000.0,,99.5,5.0,8.73,,,False,,,USD,27703000.0,Software,Unaffiliated,One stop,,2030-07,,,,,0.7,8.73,5.0,,Information Technology,Software & Services,First Lien,Archer Technologies,"Arrow Buyer, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Artifact Bidco, Inc. | One stop 1 | Non-Affiliated Issuer","Artifact Bidco, Inc.","Artifact Bidco, Inc.",First Lien,,,,1489000.0,1478000.0,1489000.0,,100.0,4.15,7.88,,,False,,,USD,1489000.0,Software,Unaffiliated,One stop,,2031-07,,,,,,7.88,4.15,,Information Technology,Software & Services,First Lien,Avetta,"Artifact Bidco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Artifact Bidco, Inc. | One stop 2 | Non-Affiliated Issuer","Artifact Bidco, Inc.","Artifact Bidco, Inc.",First Lien,,,,0.0,-2000.0,0.0,,-0.0,,,,,False,,,USD,0.0,,,,,,,,,,,,,,Information Technology,Software & Services,First Lien,Avetta,"Artifact Bidco, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Auvik Networks Inc. | One stop 1 | Non-Affiliated Issuer,Auvik Networks Inc.,Auvik Networks Inc.,First Lien,,,,14214000.0,14364000.0,14358000.0,,99.0,6.0,6.41,,3.25,True,,,USD,14214000.0,Software,Unaffiliated,One stop,,2027-07,,,,,0.3,6.41,6.0,,Information Technology,Software & Services,First Lien,,Auvik Networks Inc.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,Auvik Networks Inc. | One stop 4 | Non-Affiliated Issuer,Auvik Networks Inc.,Auvik Networks Inc.,First Lien,,,,-2000.0,0.0,0.0,,,,,,,False,,,USD,-2000.0,Software,Unaffiliated,One stop,,2027-07,,,,,,,,,Information Technology,Software & Services,First Lien,,Auvik Networks Inc.
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Azurite Intermediate Holdings, Inc. | One stop 1 | Non-Affiliated Issuer","Azurite Intermediate Holdings, Inc.","Azurite Intermediate Holdings, Inc.",First Lien,,,,1375000.0,1385000.0,1397000.0,,98.43,6.0,9.64,,,False,,,USD,1375000.0,Software,Unaffiliated,One stop,,2031-03,,,,,,9.64,6.0,,Information Technology,Software & Services,First Lien,"Alteryx, Inc.","Azurite Intermediate Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Azurite Intermediate Holdings, Inc. | One stop 3 | Non-Affiliated Issuer","Azurite Intermediate Holdings, Inc.","Azurite Intermediate Holdings, Inc.",First Lien,,,,-2000.0,-2000.0,0.0,,100.0,,,,,False,,,USD,-2000.0,Software,Unaffiliated,One stop,,2031-03,,,,,,,,,Information Technology,Software & Services,First Lien,"Alteryx, Inc.","Azurite Intermediate Holdings, Inc."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baxter Planning Systems, LLC | One stop 1 | Non-Affiliated Issuer","Baxter Planning Systems, LLC","Baxter Planning Systems, LLC",First Lien,,,,4115000.0,4308000.0,4309000.0,,95.5,6.25,6.53,,3.38,True,,,USD,4115000.0,Software,Unaffiliated,One stop,,2031-05,,,,,0.1,6.53,6.25,,Information Technology,Software & Services,First Lien,,"Baxter Planning Systems, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Baxter Planning Systems, LLC | One stop 2 | Non-Affiliated Issuer","Baxter Planning Systems, LLC","Baxter Planning Systems, LLC",First Lien,,,,-27000.0,-3000.0,0.0,,900.0,,,,,False,,,USD,-27000.0,Software,Unaffiliated,One stop,,2031-05,,,,,,,,,Information Technology,Software & Services,First Lien,,"Baxter Planning Systems, LLC"
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Bayshore Intermediate #2, L.P. | One stop 1 | Non-Affiliated Issuer","Bayshore Intermediate #2, L.P.","Bayshore Intermediate #2, L.P.",First Lien,,,,184000.0,188000.0,187000.0,,98.4,5.0,8.68,,,False,,,USD,184000.0,Software,Unaffiliated,One stop,,2027-10,,,,,,8.68,5.0,,Information Technology,Software & Services,First Lien,Boomi,"Bayshore Intermediate #2, L.P."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"Bayshore Intermediate #2, L.P. | One stop 2 | Non-Affiliated Issuer","Bayshore Intermediate #2, L.P.","Bayshore Intermediate #2, L.P.",First Lien,,,,125131000.0,126992000.0,127037000.0,,98.5,5.5,6.17,,3.0,True,,,USD,125131000.0,Software,Unaffiliated,One stop,,2028-10,,,,,3.1,6.5,5.5,,Information Technology,Software & Services,First Lien,Boomi,"Bayshore Intermediate #2, L.P."
GBDC,0001476765,0001476765-26-000048,10-Q,2026-06-30,2026-08-03,"BestPass, Inc. | One stop 1 | Non-Affiliated Issuer","BestPass, Inc.","BestPass, Inc.",First Lien,,,,57663000.0,58625000.0,58840000.0,,98.0,4.75,8.39,,,False,,,USD,57663000.0,Software,Unaffiliated,One stop,,2031-08,,,,,1.4,8.39,4.75,,Information Technology,Software & Services,First Lien,Bestpass,"BestPass, Inc."
